user_id,utm_source,day,ad_click_timestamp,ad_clicked,experimental_group
193120,twitter,Saturday,2023-01-02 19:00:00,True,B
782701,google,Wednesday,2023-01-23 06:00:00,True,A
450448,twitter,Tuesday,,False,A
449352,email,Saturday,,False,A
337644,facebook,Tuesday,,False,A
232848,facebook,Sunday,,False,B
747834,facebook,Monday,,False,B
792150,facebook,Tuesday,,False,A
270632,google,Tuesday,,False,A
452072,twitter,Sunday,2023-01-23 11:00:00,True,B
776381,email,Sunday,2023-01-05 13:00:00,True,B
721208,google,Wednesday,2023-01-03 04:00:00,True,A
402408,facebook,Monday,,False,B
972255,facebook,Wednesday,2023-01-27 23:00:00,True,A
342024,email,Friday,2023-01-17 14:00:00,True,B
229774,email,Friday,,False,B
625598,facebook,Wednesday,,False,A
370153,google,Saturday,,False,B
786838,email,Tuesday,2023-01-22 14:00:00,True,B
451679,facebook,Sunday,,False,A
737796,email,Friday,,False,B
964144,email,Thursday,,False,A
540475,twitter,Tuesday,2023-01-17 14:00:00,True,A
922197,google,Sunday,,False,A
982479,google,Sunday,2023-01-08 19:00:00,True,B
102438,google,Friday,2023-01-02 07:00:00,True,B
156795,google,Tuesday,,False,B
443243,google,Thursday,,False,A
590167,google,Monday,,False,A
154457,twitter,Friday,2023-01-24 05:00:00,True,B
544162,facebook,Tuesday,,False,A
386881,twitter,Sunday,2023-01-09 08:00:00,True,B
113898,twitter,Tuesday,,False,B
231241,facebook,Monday,,False,B
841277,twitter,Tuesday,,False,A
862078,twitter,Tuesday,,False,A
764407,facebook,Friday,2023-01-09 06:00:00,True,B
165470,facebook,Thursday,2023-01-06 02:00:00,True,A
582112,facebook,Sunday,,False,B
307977,google,Sunday,2023-01-20 22:00:00,True,A
126547,facebook,Wednesday,2023-01-02 15:00:00,True,B
557283,google,Monday,2023-01-14 07:00:00,True,A
104487,google,Saturday,2023-01-12 07:00:00,True,A
126515,google,Friday,2023-01-18 08:00:00,True,A
148167,google,Saturday,,False,B
476684,facebook,Tuesday,2023-01-30 12:00:00,True,A
946454,facebook,Saturday,,False,A
476645,facebook,Saturday,,False,A
722619,facebook,Thursday,2023-01-20 01:00:00,True,B
433477,google,Wednesday,2023-01-03 03:00:00,True,A
196342,twitter,Wednesday,2023-01-26 21:00:00,True,A
474340,google,Tuesday,,False,B
501365,google,Monday,,False,B
341830,email,Sunday,,False,A
742792,google,Friday,,False,A
770207,google,Thursday,2023-01-09 23:00:00,True,A
464758,google,Tuesday,,False,A
459373,google,Thursday,,False,A
959076,email,Friday,2023-01-11 06:00:00,True,B
445341,facebook,Sunday,2023-01-13 06:00:00,True,B
166780,facebook,Thursday,,False,B
641828,email,Monday,2023-01-22 04:00:00,True,A
425238,email,Monday,,False,B
841195,google,Sunday,,False,A
943445,google,Monday,2023-01-04 20:00:00,True,A
632327,facebook,Sunday,,False,A
495037,google,Tuesday,2023-01-15 14:00:00,True,B
584331,google,Sunday,,False,A
743346,email,Tuesday,,False,A
136764,twitter,Sunday,2023-01-21 00:00:00,True,A
185227,facebook,Tuesday,2023-01-29 08:00:00,True,A
646352,google,Thursday,,False,B
809090,twitter,Friday,2023-01-01 08:00:00,True,B
867224,twitter,Sunday,2023-01-02 21:00:00,True,A
293198,twitter,Thursday,2023-01-20 06:00:00,True,A
194449,facebook,Saturday,,False,A
115628,twitter,Sunday,,False,B
984248,twitter,Sunday,,False,A
648536,google,Friday,,False,B
864797,facebook,Friday,,False,A
197556,facebook,Monday,2023-01-05 21:00:00,True,A
978594,google,Friday,,False,A
835224,twitter,Monday,,False,A
889908,facebook,Thursday,2023-01-13 16:00:00,True,A
784873,google,Tuesday,,False,B
269299,facebook,Monday,,False,B
665934,email,Sunday,2023-01-28 08:00:00,True,B
357476,email,Saturday,2023-01-08 03:00:00,True,B
325075,facebook,Tuesday,2023-01-19 05:00:00,True,B
317522,google,Monday,,False,A
888512,twitter,Monday,,False,B
578704,facebook,Tuesday,,False,B
956334,facebook,Sunday,2023-01-05 12:00:00,True,B
471167,twitter,Tuesday,,False,A
176945,email,Sunday,,False,B
847916,google,Thursday,,False,B
820763,email,Thursday,2023-01-03 00:00:00,True,B
850230,google,Saturday,,False,B
166778,facebook,Saturday,,False,B
280029,twitter,Saturday,,False,A
311706,google,Wednesday,,False,A
897455,facebook,Thursday,,False,A
776355,google,Sunday,2023-01-07 13:00:00,True,A
966050,facebook,Wednesday,,False,A
419475,facebook,Tuesday,,False,B
648547,google,Monday,,False,A
371898,facebook,Thursday,,False,A
939208,email,Sunday,2023-01-30 01:00:00,True,B
632757,facebook,Saturday,2023-01-29 19:00:00,True,A
875128,google,Monday,2023-01-21 22:00:00,True,A
266901,email,Monday,2023-01-24 19:00:00,True,A
565406,facebook,Monday,2023-01-21 12:00:00,True,B
105704,facebook,Monday,,False,B
542762,email,Tuesday,2023-01-09 06:00:00,True,A
273226,email,Wednesday,,False,B
101658,facebook,Friday,2023-01-02 03:00:00,True,A
862405,email,Saturday,2023-01-13 20:00:00,True,A
307748,google,Friday,2023-01-09 12:00:00,True,B
476756,email,Wednesday,,False,A
325253,email,Saturday,,False,B
546894,google,Friday,,False,A
637426,google,Wednesday,2023-01-20 12:00:00,True,B
210078,google,Monday,2023-01-24 21:00:00,True,B
199770,email,Monday,2023-01-15 09:00:00,True,A
885484,google,Thursday,2023-01-02 06:00:00,True,B
419399,google,Tuesday,,False,B
937430,google,Saturday,2023-01-09 09:00:00,True,B
129251,google,Thursday,,False,B
164467,email,Saturday,2023-01-17 05:00:00,True,A
953167,google,Tuesday,,False,B
622037,facebook,Wednesday,,False,A
711795,email,Saturday,,False,A
343747,twitter,Friday,,False,A
689848,google,Monday,,False,B
682289,google,Thursday,2023-01-07 13:00:00,True,B
318223,facebook,Tuesday,,False,A
959434,google,Wednesday,,False,A
818083,google,Friday,,False,A
575428,facebook,Saturday,,False,B
143585,facebook,Thursday,,False,B
633415,google,Monday,2023-01-25 13:00:00,True,A
430453,google,Wednesday,2023-01-30 15:00:00,True,A
547158,google,Saturday,,False,A
565393,google,Sunday,2023-01-15 15:00:00,True,B
538054,google,Wednesday,,False,A
505890,email,Friday,2023-01-15 07:00:00,True,B
534264,google,Thursday,,False,B
989598,email,Sunday,,False,B
963376,facebook,Thursday,,False,A
177347,google,Friday,,False,B
649633,email,Wednesday,,False,B
157429,facebook,Saturday,2023-01-13 05:00:00,True,A
171519,facebook,Tuesday,,False,B
351775,facebook,Wednesday,2023-01-12 18:00:00,True,A
609968,facebook,Wednesday,,False,B
920688,google,Tuesday,2023-01-10 22:00:00,True,A
128688,google,Tuesday,2023-01-21 23:00:00,True,A
979761,google,Sunday,2023-01-15 03:00:00,True,B
796403,email,Friday,,False,A
106774,google,Saturday,,False,B
306924,google,Saturday,,False,A
216905,email,Friday,,False,B
603747,google,Sunday,,False,A
523026,email,Saturday,2023-01-11 18:00:00,True,B
506516,facebook,Wednesday,,False,A
581312,email,Monday,,False,B
253023,email,Saturday,,False,A
742699,twitter,Saturday,,False,B
438781,email,Saturday,2023-01-24 20:00:00,True,A
885345,google,Monday,,False,A
796217,facebook,Saturday,,False,A
117829,email,Thursday,2023-01-02 02:00:00,True,A
114425,google,Tuesday,,False,B
599961,facebook,Friday,,False,A
470866,google,Tuesday,,False,B
934648,facebook,Monday,2023-01-19 14:00:00,True,B
330205,twitter,Saturday,2023-01-07 23:00:00,True,A
448899,email,Thursday,,False,A
152832,email,Saturday,,False,A
915319,google,Sunday,2023-01-12 00:00:00,True,B
609993,email,Friday,,False,B
798408,email,Sunday,,False,A
948781,google,Thursday,,False,B
800823,email,Wednesday,,False,A
338913,google,Wednesday,,False,A
936852,facebook,Friday,,False,A
776608,google,Monday,2023-01-08 13:00:00,True,B
851679,facebook,Wednesday,,False,B
401239,email,Saturday,,False,B
781669,email,Saturday,,False,A
639486,facebook,Tuesday,2023-01-29 16:00:00,True,B
628621,facebook,Thursday,,False,B
715929,google,Friday,2023-01-29 15:00:00,True,B
848877,google,Sunday,2023-01-13 20:00:00,True,B
745044,facebook,Friday,2023-01-06 18:00:00,True,A
593322,google,Tuesday,2023-01-26 05:00:00,True,B
600846,google,Friday,2023-01-13 23:00:00,True,A
881570,email,Tuesday,,False,A
277452,google,Thursday,2023-01-17 11:00:00,True,A
226718,twitter,Thursday,,False,A
958697,facebook,Sunday,,False,A
302222,google,Friday,,False,B
107838,google,Friday,,False,A
503823,facebook,Wednesday,2023-01-13 04:00:00,True,B
354477,email,Friday,,False,B
146526,facebook,Monday,2023-01-09 21:00:00,True,B
130215,email,Monday,2023-01-13 11:00:00,True,B
831573,twitter,Tuesday,2023-01-12 00:00:00,True,A
349708,google,Monday,2023-01-09 19:00:00,True,A
954407,email,Wednesday,,False,B
227976,twitter,Monday,2023-01-21 01:00:00,True,B
225812,facebook,Sunday,2023-01-20 19:00:00,True,B
231235,google,Monday,,False,B
273277,google,Saturday,,False,A
132882,google,Saturday,,False,A
681209,google,Thursday,2023-01-01 15:00:00,True,B
191411,google,Wednesday,2023-01-25 18:00:00,True,B
227897,facebook,Tuesday,,False,B
752595,facebook,Sunday,2023-01-28 17:00:00,True,A
648892,email,Friday,,False,B
778870,google,Monday,,False,B
520020,facebook,Monday,2023-01-20 18:00:00,True,A
513926,facebook,Tuesday,2023-01-13 00:00:00,True,A
789224,google,Saturday,,False,A
706776,google,Friday,,False,A
989912,email,Saturday,,False,A
941113,google,Friday,,False,B
383080,facebook,Monday,,False,B
207255,email,Sunday,,False,B
663200,google,Saturday,,False,A
687915,google,Sunday,,False,B
246104,email,Thursday,2023-01-29 00:00:00,True,B
793983,email,Tuesday,,False,B
109529,google,Saturday,,False,B
536060,email,Tuesday,2023-01-03 23:00:00,True,B
788839,google,Tuesday,2023-01-03 14:00:00,True,A
974346,google,Friday,,False,B
647678,twitter,Tuesday,2023-01-12 11:00:00,True,B
220384,facebook,Sunday,,False,A
899362,facebook,Thursday,,False,A
585774,google,Wednesday,2023-01-30 16:00:00,True,A
661182,facebook,Saturday,,False,A
689723,google,Saturday,,False,A
983513,google,Thursday,,False,A
483094,email,Friday,2023-01-10 07:00:00,True,A
807527,google,Wednesday,,False,A
426158,google,Friday,,False,B
830002,email,Thursday,2023-01-19 16:00:00,True,B
397463,email,Tuesday,,False,A
474770,google,Wednesday,,False,A
306604,email,Friday,,False,B
360775,facebook,Saturday,,False,B
801477,google,Monday,,False,B
483021,facebook,Thursday,,False,A
891625,twitter,Monday,,False,B
935422,google,Saturday,,False,B
552642,facebook,Monday,,False,B
470371,google,Sunday,2023-01-28 05:00:00,True,B
110372,google,Friday,2023-01-21 15:00:00,True,B
774199,facebook,Sunday,,False,B
343415,google,Sunday,2023-01-18 05:00:00,True,B
221729,google,Friday,,False,A
224147,twitter,Monday,,False,A
625608,google,Saturday,,False,A
946741,google,Sunday,,False,A
715221,facebook,Friday,2023-01-07 09:00:00,True,B
585998,twitter,Thursday,2023-01-17 18:00:00,True,B
576113,google,Saturday,,False,B
734198,google,Saturday,,False,B
437282,email,Friday,,False,A
165214,facebook,Sunday,,False,B
959404,google,Monday,,False,B
135919,google,Wednesday,,False,B
828309,facebook,Saturday,,False,B
504042,google,Wednesday,,False,A
765609,google,Monday,2023-01-05 21:00:00,True,A
533792,twitter,Sunday,2023-01-30 17:00:00,True,B
644428,google,Thursday,,False,A
609325,email,Saturday,2023-01-06 15:00:00,True,B
866355,facebook,Saturday,2023-01-27 16:00:00,True,B
698780,google,Friday,2023-01-07 05:00:00,True,A
812923,google,Wednesday,2023-01-01 16:00:00,True,A
213744,google,Sunday,,False,A
806209,email,Sunday,,False,B
381907,email,Saturday,,False,B
445607,email,Friday,,False,B
209537,twitter,Monday,,False,A
260631,facebook,Tuesday,2023-01-22 15:00:00,True,B
692513,google,Saturday,,False,B
218278,email,Saturday,,False,A
371698,google,Sunday,,False,B
659268,google,Saturday,,False,B
634637,email,Thursday,,False,B
869275,twitter,Tuesday,,False,B
992566,google,Wednesday,,False,B
775221,google,Friday,,False,B
212858,email,Thursday,2023-01-24 11:00:00,True,A
117839,facebook,Monday,,False,B
496539,google,Tuesday,,False,B
909024,google,Saturday,,False,B
677907,facebook,Wednesday,,False,B
926297,facebook,Monday,2023-01-15 21:00:00,True,A
892539,google,Wednesday,2023-01-19 10:00:00,True,A
130844,facebook,Thursday,,False,B
806182,facebook,Friday,2023-01-06 09:00:00,True,B
566981,twitter,Monday,,False,A
279809,google,Tuesday,,False,B
198812,facebook,Friday,,False,A
915042,google,Wednesday,2023-01-20 07:00:00,True,B
635174,google,Monday,2023-01-05 23:00:00,True,A
138599,twitter,Monday,,False,A
553520,google,Monday,,False,A
413142,facebook,Monday,,False,B
299307,facebook,Wednesday,,False,A
451696,google,Monday,,False,A
969251,google,Thursday,,False,B
843192,twitter,Monday,,False,B
756989,email,Wednesday,,False,A
676435,google,Friday,2023-01-08 23:00:00,True,A
427535,facebook,Tuesday,,False,A
498944,google,Tuesday,2023-01-05 23:00:00,True,B
629325,google,Friday,,False,A
111171,facebook,Tuesday,,False,A
382224,twitter,Wednesday,,False,A
287460,google,Sunday,2023-01-19 17:00:00,True,A
906702,facebook,Saturday,,False,B
870873,facebook,Sunday,,False,A
192526,facebook,Monday,,False,B
861994,twitter,Wednesday,2023-01-14 10:00:00,True,A
851247,google,Saturday,,False,A
823920,facebook,Wednesday,2023-01-22 04:00:00,True,B
234556,facebook,Wednesday,,False,A
626251,google,Thursday,,False,B
870508,facebook,Tuesday,2023-01-28 20:00:00,True,A
471735,google,Tuesday,2023-01-15 03:00:00,True,A
277297,google,Tuesday,2023-01-16 10:00:00,True,A
869814,facebook,Wednesday,,False,A
715722,google,Thursday,,False,A
786301,google,Thursday,2023-01-14 14:00:00,True,A
907192,google,Sunday,,False,A
478958,twitter,Saturday,2023-01-19 23:00:00,True,A
370248,google,Saturday,,False,A
754949,google,Monday,,False,A
344367,google,Wednesday,,False,B
307746,google,Monday,2023-01-06 00:00:00,True,B
753980,email,Monday,2023-01-04 03:00:00,True,A
681556,google,Thursday,2023-01-03 20:00:00,True,B
471784,google,Tuesday,,False,B
614782,facebook,Saturday,,False,B
428905,twitter,Tuesday,2023-01-30 06:00:00,True,A
220918,email,Tuesday,2023-01-27 02:00:00,True,B
626344,email,Thursday,,False,A
549158,google,Sunday,2023-01-07 15:00:00,True,A
243992,google,Saturday,,False,A
980369,google,Friday,2023-01-04 13:00:00,True,B
687699,facebook,Sunday,,False,A
219229,twitter,Friday,2023-01-12 13:00:00,True,A
895707,facebook,Tuesday,2023-01-04 05:00:00,True,B
166141,facebook,Tuesday,2023-01-22 16:00:00,True,A
401335,google,Tuesday,,False,B
333829,google,Thursday,2023-01-22 12:00:00,True,B
721835,google,Monday,2023-01-17 10:00:00,True,B
775609,twitter,Monday,,False,A
973623,facebook,Wednesday,,False,A
857154,google,Thursday,,False,A
982326,facebook,Tuesday,,False,A
185141,email,Saturday,,False,B
298675,email,Wednesday,2023-01-11 10:00:00,True,A
203623,facebook,Tuesday,,False,A
175503,email,Wednesday,,False,A
654237,twitter,Wednesday,,False,A
140857,google,Thursday,2023-01-16 07:00:00,True,A
107312,google,Thursday,,False,B
178711,google,Saturday,,False,A
785359,twitter,Friday,,False,A
475360,facebook,Saturday,,False,B
381466,facebook,Saturday,2023-01-01 14:00:00,True,A
957887,email,Monday,2023-01-20 10:00:00,True,B
282482,google,Sunday,,False,B
929358,twitter,Sunday,,False,B
482312,google,Saturday,2023-01-17 11:00:00,True,B
480149,email,Friday,,False,B
309939,google,Friday,2023-01-03 06:00:00,True,B
520822,facebook,Tuesday,,False,B
730734,google,Saturday,2023-01-26 11:00:00,True,B
623324,google,Saturday,,False,A
788874,facebook,Wednesday,,False,A
644403,facebook,Wednesday,,False,B
328289,facebook,Tuesday,,False,A
723536,email,Saturday,,False,A
744158,facebook,Friday,,False,A
499178,google,Saturday,,False,A
845231,google,Monday,,False,B
657873,google,Saturday,2023-01-04 03:00:00,True,A
596221,google,Friday,,False,B
611559,email,Saturday,,False,A
422742,twitter,Sunday,,False,B
387437,facebook,Wednesday,,False,B
880985,google,Wednesday,2023-01-19 23:00:00,True,B
617951,google,Saturday,2023-01-23 01:00:00,True,B
926576,google,Saturday,,False,A
916785,google,Wednesday,,False,B
939052,google,Sunday,,False,B
921993,google,Saturday,2023-01-02 23:00:00,True,A
466540,google,Friday,,False,A
515721,google,Wednesday,2023-01-16 15:00:00,True,B
506914,facebook,Thursday,,False,B
592133,facebook,Monday,,False,B
713517,facebook,Sunday,,False,B
428648,facebook,Tuesday,2023-01-13 01:00:00,True,B
549535,email,Friday,2023-01-13 10:00:00,True,A
235673,facebook,Sunday,,False,A
261101,facebook,Tuesday,2023-01-27 20:00:00,True,A
764805,email,Sunday,,False,A
459523,google,Saturday,,False,B
658031,twitter,Monday,,False,B
366579,google,Sunday,,False,A
681845,twitter,Wednesday,2023-01-30 03:00:00,True,B
977632,facebook,Sunday,,False,B
555618,email,Tuesday,2023-01-27 03:00:00,True,B
980370,google,Friday,2023-01-12 08:00:00,True,B
143237,google,Tuesday,,False,A
690017,twitter,Sunday,,False,B
104838,facebook,Friday,2023-01-22 17:00:00,True,B
567927,email,Wednesday,2023-01-02 05:00:00,True,B
716737,facebook,Sunday,,False,A
339066,twitter,Tuesday,2023-01-18 08:00:00,True,B
855053,google,Thursday,,False,A
419052,google,Monday,2023-01-17 16:00:00,True,B
372032,google,Sunday,,False,B
795089,facebook,Monday,,False,B
238470,email,Wednesday,,False,B
665156,google,Thursday,2023-01-23 03:00:00,True,A
212265,facebook,Sunday,,False,B
981965,facebook,Monday,,False,A
656490,google,Sunday,2023-01-12 13:00:00,True,B
298296,twitter,Wednesday,2023-01-09 09:00:00,True,A
787831,facebook,Monday,,False,B
943354,facebook,Saturday,2023-01-14 21:00:00,True,A
572334,google,Sunday,,False,A
422904,google,Monday,2023-01-27 03:00:00,True,A
240661,facebook,Tuesday,,False,B
392753,email,Monday,,False,B
359073,facebook,Friday,2023-01-30 13:00:00,True,A
329417,twitter,Tuesday,,False,A
932210,google,Sunday,2023-01-25 06:00:00,True,B
926064,facebook,Friday,,False,A
608965,twitter,Wednesday,,False,B
798276,email,Tuesday,,False,B
227636,google,Friday,2023-01-28 17:00:00,True,B
368818,google,Friday,,False,B
734153,twitter,Thursday,,False,B
535213,facebook,Wednesday,,False,A
609068,facebook,Sunday,,False,B
593213,email,Wednesday,2023-01-30 11:00:00,True,B
703311,facebook,Monday,2023-01-24 09:00:00,True,A
487069,facebook,Saturday,2023-01-26 13:00:00,True,A
123119,google,Saturday,,False,B
442406,facebook,Tuesday,,False,A
597229,google,Tuesday,,False,B
181238,twitter,Thursday,,False,A
262650,facebook,Sunday,,False,B
914720,google,Monday,2023-01-15 09:00:00,True,A
416859,email,Wednesday,,False,B
905064,google,Tuesday,2023-01-28 08:00:00,True,B
293786,google,Tuesday,,False,A
407311,facebook,Tuesday,2023-01-17 23:00:00,True,B
735929,facebook,Friday,2023-01-28 20:00:00,True,B
190853,twitter,Thursday,,False,B
160964,google,Monday,,False,A
348290,facebook,Saturday,,False,A
485417,google,Monday,,False,A
405056,google,Monday,2023-01-26 14:00:00,True,B
857624,twitter,Monday,2023-01-07 00:00:00,True,B
128704,google,Monday,2023-01-21 04:00:00,True,B
576131,google,Thursday,,False,A
177585,twitter,Thursday,,False,A
760773,facebook,Tuesday,,False,A
402262,email,Saturday,2023-01-07 10:00:00,True,B
665438,facebook,Saturday,2023-01-02 04:00:00,True,B
990238,google,Sunday,,False,A
608853,facebook,Tuesday,2023-01-03 11:00:00,True,B
660956,facebook,Friday,2023-01-24 22:00:00,True,B
476526,facebook,Monday,,False,B
721234,email,Wednesday,,False,B
369861,google,Monday,2023-01-01 18:00:00,True,A
458734,google,Wednesday,,False,B
400374,google,Monday,,False,A
614738,twitter,Friday,,False,A
109179,email,Sunday,,False,A
210210,google,Sunday,,False,B
955267,google,Sunday,,False,B
411191,google,Tuesday,,False,A
250250,facebook,Wednesday,,False,A
287031,twitter,Thursday,,False,B
726112,google,Thursday,2023-01-04 02:00:00,True,B
791445,email,Thursday,,False,A
709778,google,Saturday,,False,A
155313,google,Thursday,,False,A
359517,twitter,Friday,,False,A
710784,google,Thursday,2023-01-02 10:00:00,True,A
300277,facebook,Thursday,,False,B
546171,facebook,Friday,,False,A
298300,google,Tuesday,,False,B
391040,facebook,Wednesday,,False,B
657437,facebook,Monday,,False,A
977622,google,Thursday,,False,B
982980,google,Thursday,,False,B
140478,google,Sunday,2023-01-23 13:00:00,True,A
129424,facebook,Wednesday,,False,A
623048,facebook,Saturday,,False,B
609090,google,Saturday,,False,A
652375,twitter,Thursday,2023-01-04 14:00:00,True,A
234150,google,Monday,,False,B
785628,google,Friday,2023-01-22 09:00:00,True,A
520945,email,Tuesday,,False,B
572699,facebook,Sunday,,False,A
407919,google,Saturday,,False,B
860437,google,Saturday,2023-01-30 03:00:00,True,A
800527,email,Sunday,,False,B
850377,facebook,Wednesday,,False,B
190214,twitter,Tuesday,,False,A
227873,facebook,Thursday,,False,B
513831,facebook,Friday,2023-01-08 18:00:00,True,B
995554,facebook,Sunday,2023-01-01 22:00:00,True,A
793556,facebook,Sunday,,False,B
814364,google,Friday,2023-01-26 10:00:00,True,A
804388,google,Thursday,2023-01-18 20:00:00,True,A
538701,google,Tuesday,2023-01-09 02:00:00,True,A
464494,email,Wednesday,2023-01-15 21:00:00,True,A
580265,google,Wednesday,,False,B
783565,google,Friday,2023-01-09 09:00:00,True,A
938204,google,Friday,2023-01-06 12:00:00,True,A
228773,google,Thursday,2023-01-09 06:00:00,True,A
613062,google,Sunday,,False,B
491016,twitter,Wednesday,,False,B
324310,email,Sunday,2023-01-24 00:00:00,True,B
184225,google,Sunday,,False,B
224703,google,Saturday,,False,B
509991,facebook,Saturday,2023-01-14 08:00:00,True,B
821662,twitter,Sunday,,False,A
398402,twitter,Wednesday,,False,A
833709,facebook,Sunday,,False,B
136079,google,Wednesday,,False,A
128634,google,Tuesday,,False,B
667161,google,Monday,2023-01-24 09:00:00,True,A
209844,twitter,Monday,2023-01-28 20:00:00,True,B
647749,facebook,Friday,2023-01-17 11:00:00,True,B
921362,google,Friday,,False,A
798367,facebook,Tuesday,2023-01-10 16:00:00,True,A
875817,email,Thursday,,False,A
660605,google,Saturday,,False,B
402587,google,Friday,,False,A
288327,facebook,Tuesday,,False,A
873500,email,Wednesday,2023-01-21 22:00:00,True,B
895043,google,Thursday,,False,B
821915,facebook,Tuesday,,False,B
607866,google,Wednesday,2023-01-07 22:00:00,True,A
378336,google,Saturday,,False,B
616066,google,Saturday,,False,A
658310,facebook,Saturday,,False,B
590073,google,Sunday,2023-01-05 17:00:00,True,B
900339,facebook,Thursday,,False,B
475181,facebook,Monday,2023-01-16 15:00:00,True,A
812495,facebook,Friday,,False,B
194472,facebook,Monday,2023-01-14 19:00:00,True,A
824179,email,Saturday,2023-01-03 18:00:00,True,A
520476,facebook,Tuesday,,False,A
312620,email,Wednesday,2023-01-07 14:00:00,True,B
178944,google,Friday,2023-01-29 07:00:00,True,B
692135,google,Saturday,2023-01-12 05:00:00,True,A
826670,twitter,Wednesday,2023-01-10 15:00:00,True,B
930171,facebook,Monday,2023-01-07 11:00:00,True,B
198039,google,Friday,2023-01-22 06:00:00,True,B
239270,facebook,Thursday,,False,A
142738,facebook,Thursday,,False,B
125437,google,Tuesday,,False,B
436811,google,Wednesday,,False,A
724257,email,Thursday,,False,A
524502,google,Monday,,False,B
792456,google,Friday,2023-01-07 20:00:00,True,B
858339,facebook,Wednesday,,False,B
635539,email,Monday,,False,A
670722,google,Sunday,2023-01-29 15:00:00,True,A
381253,google,Tuesday,2023-01-25 08:00:00,True,B
387832,facebook,Tuesday,,False,B
526095,facebook,Wednesday,,False,B
943301,facebook,Friday,,False,A
449894,twitter,Saturday,,False,B
267596,email,Thursday,2023-01-26 06:00:00,True,B
368159,email,Monday,,False,A
950262,google,Sunday,,False,B
400931,twitter,Saturday,,False,A
278308,google,Tuesday,2023-01-11 04:00:00,True,A
548912,google,Saturday,2023-01-14 04:00:00,True,A
430130,twitter,Saturday,,False,A
701303,email,Monday,,False,B
289702,google,Friday,,False,B
863570,google,Monday,2023-01-09 21:00:00,True,A
670833,twitter,Friday,,False,A
521780,twitter,Saturday,2023-01-02 21:00:00,True,B
445712,facebook,Sunday,,False,B
311818,email,Saturday,,False,B
112873,facebook,Monday,2023-01-12 03:00:00,True,A
481767,facebook,Tuesday,,False,B
956371,google,Sunday,,False,A
147219,google,Friday,,False,A
758934,google,Wednesday,,False,A
515915,facebook,Monday,,False,A
509495,google,Friday,,False,B
433963,facebook,Wednesday,,False,B
371767,email,Sunday,,False,B
429382,google,Sunday,,False,A
113162,google,Friday,,False,A
909982,email,Thursday,2023-01-27 05:00:00,True,A
357157,google,Sunday,,False,A
838587,twitter,Friday,,False,A
116057,facebook,Sunday,,False,A
757949,facebook,Saturday,,False,A
639989,google,Monday,,False,B
533531,google,Saturday,,False,A
789837,google,Thursday,,False,A
876691,google,Tuesday,2023-01-02 09:00:00,True,A
849378,twitter,Monday,,False,B
701380,facebook,Thursday,2023-01-11 08:00:00,True,B
543092,google,Friday,2023-01-14 20:00:00,True,B
306353,google,Monday,,False,B
589922,email,Tuesday,,False,B
287381,email,Tuesday,2023-01-04 01:00:00,True,A
514496,twitter,Sunday,2023-01-17 04:00:00,True,A
856530,facebook,Tuesday,,False,B
611213,twitter,Sunday,,False,A
238876,email,Friday,,False,B
533886,email,Monday,2023-01-05 00:00:00,True,B
211315,facebook,Wednesday,,False,A
948358,google,Wednesday,,False,A
971248,facebook,Friday,,False,B
301632,google,Tuesday,,False,A
175427,twitter,Saturday,,False,A
936176,facebook,Friday,,False,B
325880,twitter,Thursday,,False,B
719675,facebook,Wednesday,,False,B
332686,google,Saturday,,False,B
474458,google,Sunday,,False,B
704730,google,Wednesday,,False,A
157955,google,Sunday,,False,A
276371,google,Tuesday,,False,B
714639,twitter,Friday,2023-01-24 13:00:00,True,A
228863,google,Monday,2023-01-12 14:00:00,True,B
368267,email,Sunday,,False,A
331120,google,Wednesday,2023-01-13 22:00:00,True,A
697131,google,Thursday,,False,B
541923,google,Sunday,2023-01-13 04:00:00,True,A
534166,google,Sunday,,False,A
815030,google,Tuesday,2023-01-10 08:00:00,True,A
310544,google,Monday,2023-01-01 20:00:00,True,A
318023,email,Thursday,,False,A
376080,twitter,Tuesday,,False,B
600735,facebook,Saturday,,False,B
941688,google,Saturday,,False,B
653890,google,Monday,,False,A
582996,google,Saturday,,False,A
833815,email,Wednesday,,False,B
757293,facebook,Sunday,,False,A
171082,twitter,Wednesday,2023-01-06 09:00:00,True,B
107466,google,Wednesday,,False,B
391922,email,Saturday,2023-01-05 23:00:00,True,B
412732,email,Wednesday,,False,B
184859,facebook,Saturday,2023-01-25 07:00:00,True,B
314480,twitter,Sunday,,False,B
912953,email,Monday,,False,B
191810,twitter,Sunday,,False,B
820964,google,Sunday,,False,B
802661,twitter,Wednesday,2023-01-05 17:00:00,True,B
381260,email,Monday,2023-01-13 17:00:00,True,B
463906,google,Monday,,False,B
752862,twitter,Saturday,2023-01-19 17:00:00,True,A
724225,google,Friday,,False,B
120195,facebook,Monday,,False,A
306068,email,Wednesday,,False,B
982854,google,Friday,,False,B
147547,google,Wednesday,2023-01-25 13:00:00,True,A
561003,google,Monday,,False,A
524477,google,Thursday,2023-01-01 15:00:00,True,B
905739,twitter,Sunday,,False,A
508153,facebook,Wednesday,,False,A
899083,facebook,Monday,2023-01-01 18:00:00,True,A
415386,google,Sunday,,False,B
401743,facebook,Tuesday,2023-01-22 09:00:00,True,A
928556,google,Saturday,,False,A
249360,email,Thursday,,False,B
642353,facebook,Tuesday,,False,B
