listing_id,rent,bedrooms,borough
2932,3300,1,Brooklyn
2933,2450,1,Brooklyn
2934,2750,1,Brooklyn
2935,6600,1,Brooklyn
2936,1750,1,Brooklyn
2937,3100,1,Brooklyn
2938,3300,1,Brooklyn
2939,4000,1,Brooklyn
2940,2950,1,Brooklyn
2941,3150,1,Brooklyn
2942,2500,1,Brooklyn
2943,3100,1,Brooklyn
2944,2550,1,Brooklyn
2945,3450,1,Brooklyn
2946,2500,1,Brooklyn
2947,3200,1,Brooklyn
2948,2800,1,Brooklyn
2949,4050,1,Brooklyn
2950,2800,1,Brooklyn
2951,1600,1,Brooklyn
2952,4250,1,Brooklyn
2953,2100,1,Brooklyn
2954,2300,1,Brooklyn
2955,2350,1,Brooklyn
2956,4400,1,Brooklyn
2957,1450,1,Brooklyn
2958,7750,1,Brooklyn
2959,4000,1,Brooklyn
2960,3050,1,Brooklyn
2961,2800,1,Brooklyn
2962,3100,1,Brooklyn
2963,3350,1,Brooklyn
2964,3500,1,Brooklyn
2965,3400,1,Brooklyn
2966,2900,1,Brooklyn
2967,2650,1,Brooklyn
2968,2700,1,Brooklyn
2969,2650,1,Brooklyn
2970,4100,1,Brooklyn
2971,3450,1,Brooklyn
2972,1100,1,Brooklyn
2973,3500,1,Brooklyn
2974,3000,1,Brooklyn
2975,2800,1,Brooklyn
2976,2500,1,Brooklyn
2977,4050,1,Brooklyn
2978,3850,1,Brooklyn
2979,2200,1,Brooklyn
2980,3250,1,Brooklyn
2981,2100,1,Brooklyn
2982,1800,1,Brooklyn
2983,2300,1,Brooklyn
2984,3750,1,Brooklyn
2985,3850,1,Brooklyn
2986,3350,1,Brooklyn
2987,3600,1,Brooklyn
2988,3350,1,Brooklyn
2989,2300,1,Brooklyn
2990,3250,1,Brooklyn
2991,3650,1,Brooklyn
2992,3600,1,Brooklyn
2993,4150,1,Brooklyn
2994,3550,1,Brooklyn
2995,3150,1,Brooklyn
2996,4000,1,Brooklyn
2997,2800,1,Brooklyn
2998,2150,1,Brooklyn
2999,2700,1,Brooklyn
3000,2250,1,Brooklyn
