No,Ticker,Company,Sector,Industry,Country,Price,Volume,MarketCap,PE,PEG,PS,PB,EPS_ttm,EPS_g_next_yr,EPS_g_next_5yr,DebtEquity,Beta,InstOwn,RSI
189,HH,HH Holdings Inc.,Consumer Goods,Electronic Equipment,UK,30.546346196381485,8967,3971588.497971712,47.34411115621535,,2.971289210755173,3.071710304151761,7.567292130271525,3.491605837111182,24.579753200045865,0.2054387162251968,1.3136568905240922,33.36348109749609,38.97070094855458
190,HI,HI Holdings Inc.,Consumer Goods,Food - Major Diversified,UK,33.71498650343907,245227,2350140.6320202593,29.743726877991282,1.8657206152225232,4.276450755951007,,5.1133829547304455,18.5375524140048,-3.0621194191228227,0.6245164125229151,1.5967380800815067,56.81787784443593,25.953728001059705
191,HJ,HJ Corp.,Consumer Goods,Auto Manufacturers,China,41.71837166076875,64207,4476799.3334864285,18.153272062514585,1.1322937195009173,2.868716001629214,5.339399276074466,4.120415689439615,13.994607469348065,6.920073679380723,0.2246619353776818,1.2818824447310104,39.52757314472976,59.28774280825398
192,HK,HK Corp.,Consumer Goods,Beverages,China,83.1914243753831,87003,2324773.881178202,24.37532491686029,2.562487003204784,,2.9804513866997553,2.9435030311968964,2.861014316256586,2.2469561190221876,3.131906632169856,1.6136770738288009,15.760035740258708,53.07776397970016
193,HL,HL Corp.,Consumer Goods,Electronic Equipment,China,47.85529006283108,3988,4623323.307214293,46.54650974794456,4.817019630986538,19.983302993007392,1.1562680444669104,8.555026543439851,-2.8446095802601477,-8.581013417639877,0.39545367879724175,0.16103050295228816,50.14325629002306,63.47843415574516
194,HM,HM Holdings Inc.,Consumer Goods,Food - Major Diversified,China,123.47671000264721,54305,9191223.365016108,26.826730405954972,,2.864580238969888,2.249006089166149,-2.7060376348469863,-2.0108850889239687,3.2910916084088537,1.6568788655312339,1.0629558661823169,50.022356527799516,68.48562614677421
195,HN,HN Holdings Inc.,Consumer Goods,Auto Manufacturers,Chile,11.000666099599092,70083,5377384.120637758,72.56680434247039,,0.6017985334441946,3.9940350853647097,7.515321958708293,19.229798420653673,19.484458630756748,0.20408964613816344,0.5319808185512088,36.453873862260885,64.23079902904342
196,HO,HO Holdings Inc.,Consumer Goods,Beverages,Chile,188.04676190306586,208952,39609069.15704891,36.74057140683529,,3.5928572914514083,14.954228853031745,0.038217332283546845,10.537516276428706,15.062987874805343,0.6303706100955887,0.5911371061310144,48.79392227852979,71.97230172454252
197,HP,HP Holdings Inc.,Consumer Goods,Electronic Equipment,Chile,17.64294331392172,78396,2394707.32592974,26.212306284302983,2.846258413570513,4.843410724422634,1.3246998233221283,0.5569766034440702,6.698240917746983,7.295333686745224,0.24192544230142082,1.0028436373973726,37.69182372514872,46.908156374592785
198,HQ,HQ Corp.,Consumer Goods,Food - Major Diversified,Switzerland,24.64949221996066,8952,1312045.5410185636,35.29757035666124,1.8882822537115178,4.884887402474403,1.8657879560197208,-1.1155853605689994,27.887060021794884,8.751712895296446,0.6422702785761457,1.605638361320158,15.23610140682829,63.35684939007743
199,HR,HR Corp.,Consumer Goods,Auto Manufacturers,Switzerland,99.16881577525237,63719,3223188.4404741786,35.81789422012497,3.7250559730184905,1.5577710124666133,4.764188090472465,1.8019653427819171,-0.2341609978285053,25.60062661196919,0.2574875121391096,2.002536069665843,17.004338386022738,34.2001091202481
200,HS,HS Holdings Inc.,Consumer Goods,Beverages,USA,10.199473625653432,173935,12572639.964970224,37.25655272064189,2.0387740590013625,2.7287155875769926,1.1774853846025672,1.6222041635812272,8.032031106009057,21.77401676252923,1.3397562502278233,1.0001343478744107,30.30611174294296,14.014603121712234
201,HT,HT Holdings Inc.,Consumer Goods,Electronic Equipment,USA,47.91847587341084,26649,5755557.74028167,26.11347655468869,0.43752830862133973,1.5341759383822748,1.4589138934918493,2.2895302405398046,11.123277150838518,23.887388843646455,0.14938893153075578,1.1005445244614156,57.438859032392116,46.498811974710335
202,HU,HU Holdings Inc.,Consumer Goods,Food - Major Diversified,USA,111.57583462088863,40811,15058819.454863982,16.856676001010133,1.0080712715477385,1.9458374330300152,3.303384034572449,8.202904635249354,3.199695938194103,13.061834981091366,0.3850868619931806,0.6691381260508622,28.864851312771982,36.48881660719006
203,HV,HV Holdings Inc.,Consumer Goods,Auto Manufacturers,USA,48.4420420943862,90138,5435168.015514616,25.431673870387122,0.6459165443467696,13.941134436053982,4.289103538815383,1.5825913147033308,8.152302614831227,16.171737924285082,0.1625077659469107,0.8829263793235862,8.590600096158996,40.88698866373443
204,HW,HW Holdings Inc.,Consumer Goods,Beverages,USA,14.934164671674692,72563,10125300.301570235,13.732618667211494,0.9159021788633734,1.8386266103533435,1.6917063503766199,2.545572724258406,15.816709924963877,30.4231218021815,0.39255713694452005,1.1960063719586327,18.60051212660598,47.304401114696404
205,HX,HX Holdings Inc.,Consumer Goods,Electronic Equipment,USA,12.851580138125472,76516,43152.380809923736,29.282457895813923,1.969854818513548,8.506372790969692,5.538786945743791,0.4480492111406611,6.812524554763602,26.61121747923452,0.7053686860775598,1.6648075454845797,62.97194365036005,27.961132721811317
206,HY,HY Corp.,Consumer Goods,Food - Major Diversified,USA,56.09690100335351,15218,27512289.801011443,39.74489179078923,2.0425269535633306,2.5475479837186947,1.1804696590691899,2.1065407227355966,-4.428773161539569,20.97395284612269,0.44996163033631853,1.3917816993687486,64.96612482746123,43.65015473969355
207,HZ,HZ Holdings Inc.,Consumer Goods,Auto Manufacturers,USA,32.603397371091816,29117,1635857.4936983476,16.493893752969022,1.698096638508107,0.5447475350587835,1.2475541651857698,0.5236458048918602,12.055151774936611,10.504585893730214,0.9488390508727591,0.5503084128364009,32.02398355435655,54.031129093129415
208,IA,IA Corp.,Consumer Goods,Beverages,USA,60.09725884396463,84788,53962884.77688627,9.726083407307886,1.5883658788388417,5.11963459719369,0.8894158594563039,1.0444845384698331,-11.11864365866209,-0.7153403083800516,0.8999307536520469,0.4616835979960662,28.648510941774784,53.42359553626217
209,IB,IB Holdings Inc.,Consumer Goods,Electronic Equipment,USA,16.43820447337732,4069,1594199.5852469697,23.9510932365623,1.470871542231782,2.1696065019592585,2.2383671285487945,0.49428820741165014,20.607463082642283,28.693795813095804,0.4151590747216025,1.3566130469588875,15.18794141639038,73.79634571165369
210,IC,IC Corp.,Consumer Goods,Food - Major Diversified,USA,72.92309103206034,136460,119748725.96307358,24.44892403217362,2.186587135187656,10.839832130462172,0.6687231648918022,2.1348458478850705,-7.395062116689672,8.812058848197452,0.36062651854373384,1.1930587728430537,40.84733002188687,66.49180482647427
211,ID,ID Holdings Inc.,Consumer Goods,Auto Manufacturers,USA,75.20014645780752,31242,6513010.841011282,16.47666997873398,1.8353420600959292,1.3739879766728027,2.7748446973186027,5.582231601628504,17.04408661960372,-16.088252969447815,2.2970179915226487,1.1828759732793908,20.420146369197838,67.51260001736527
212,IE,IE Corp.,Consumer Goods,Beverages,USA,21.516274163541595,66150,12863155.286989816,10.004882701725537,3.529332662138912,2.8499423509661757,1.6004595314489183,3.4828288857956538,12.492271156584081,8.189829334150584,0.9384712146321229,1.2800969898730599,41.91939990892504,44.41887399375263
213,IF,IF Corp.,Consumer Goods,Electronic Equipment,USA,25.56512434644381,84413,1999450.675236636,15.232824349868736,1.7352322430227616,1.0486974988082745,0.4731840169279446,1.2772818237552812,-23.056868640715138,25.06671218419603,0.257155271249198,1.6149316242569536,64.47899556188145,46.75654836857803
214,IG,IG Holdings Inc.,Consumer Goods,Food - Major Diversified,USA,9.465467042502622,37058,1629426.3781054912,6.45132181803116,3.27152226787089,3.186654781131107,1.7724648562651752,-2.441461653120856,5.024980894323688,22.968432391603343,0.8351817206031183,0.15,45.880213320887606,45.11567011692982
215,IH,IH Corp.,Consumer Goods,Auto Manufacturers,USA,22.51328411903074,85001,5457592.296429886,44.1790539625707,2.1404657953083834,,1.008975345766455,6.203509833878426,33.89106997940934,19.27415865555564,1.2412885626885544,0.788992650305842,15.42026621277779,40.733369147337655
216,II,II Corp.,Consumer Goods,Beverages,USA,45.874437756006216,43355,6754926.618265114,44.57359869673787,2.7513683670262856,4.366174238090631,3.632737188415798,3.839680734110057,9.10463963602389,4.924905637785315,0.7917611512040761,0.681932395640577,37.371334897562136,45.54834724284532
217,IJ,IJ Corp.,Consumer Goods,Electronic Equipment,USA,121.5286609565124,192271,25147826.58651864,27.344734714398296,1.0133333993448796,1.456337610683715,1.7813181498862276,-4.542967736722247,-8.71865161529205,-0.5465630180545222,0.21339868903455322,0.33738522459558906,38.23265961591763,47.87972986195718
218,IK,IK Corp.,Consumer Goods,Food - Major Diversified,USA,58.95894301514772,62645,42062986.10483773,21.174543797733033,,1.4549698329558998,1.6533405911433479,1.515232782122391,-8.009832436717005,15.958102566356516,1.4117264686921178,0.48245466666646086,61.163172466301155,65.61664699790839
219,IL,IL Corp.,Financial,Asset Management,USA,45.99515142500916,514244,20065643.855235554,28.976925139331716,1.0625826256355135,3.699429430844678,1.5857172601072445,-0.9286199034108735,35.232731039877066,-10.03194676223946,0.3619662226762264,1.2165953504737834,49.42642777523897,48.67170892146261
220,IM,IM Holdings Inc.,Financial,Money Center Banks,USA,73.12749487952489,114396,5545240.699630529,12.931371463709512,4.296061946874515,0.810723437043363,2.8758925371852193,1.4242489204565525,4.580066843128523,14.777256835948961,0.34018258404641566,0.6704693031943332,40.56175596471367,46.477382292007704
221,IN,IN Holdings Inc.,Financial,Property & Casualty Insurance,USA,20.09737170066964,38425,723332.0605584016,34.327543572285286,1.267584967566517,1.3020070750637198,2.0781331131454874,0.5875373081128854,19.64263500652565,12.304170920125499,0.2760948435915825,1.047320380854272,30.047238385577884,45.54914980775686
222,IO,IO Holdings Inc.,Financial,REIT - Office,USA,23.984204208897,75465,2487818.8019765406,24.50739651904632,1.961083786462368,2.21548182224368,5.754410178051688,2.0531046628006937,32.218395581568224,-6.247163490958709,0.24352457849210374,1.874230028096274,33.657345377116464,34.45159341484826
223,IP,IP Corp.,Financial,Investment Brokerage,USA,82.67959590588927,125609,35995199.82649643,,1.494806603861747,4.90706823606768,0.37949629328678774,-0.4394542683384679,18.805146481299257,13.91878067576692,1.3300632214373844,0.7497649118501226,28.765052413833608,68.8106254615167
224,IQ,IQ Holdings Inc.,Financial,Regional - Mid-Atlantic Banks,USA,22.83200249090715,60655,59602077.267501116,4.429123278581105,0.7474921620573712,5.522483186460292,2.3889128534372337,2.970157071262191,32.48006279681947,5.701948941509927,0.46706085418047627,2.2371788654792697,57.275862354079585,57.139341784274045
225,IR,IR Holdings Inc.,Financial,Life Insurance,USA,57.693126339530416,143252,2144308.915982213,18.497383561071157,1.0234436255177,2.6135668330541564,1.4247362654480258,4.698935755109251,5.7915422347592065,2.941664978565794,1.764574070761042,0.6647235717022125,58.25651375100822,65.40576606630638
226,IS,IS Corp.,Financial,Closed-End Fund - Debt,USA,70.43379885680325,106848,18128896.963886954,12.956329028195526,3.3445118620861147,6.574427235474421,1.1188714594365452,-0.12375017968436053,-1.4408013500069572,1.8172532814185747,0.3484061285133114,0.3277072661802243,31.059711788198495,47.88262136672113
227,IT,IT Corp.,Financial,Asset Management,USA,25.949814721754457,2071370,17725731.918542437,23.58274411627171,1.358400836504238,1.0979569773786142,0.9380850292969316,6.902191186853603,1.222341075812552,20.50796160927926,0.5352844306696817,0.7762421558942981,54.6256314393421,62.76943895383965
228,IU,IU Corp.,Financial,Money Center Banks,USA,65.34666010535733,29391,25993844.941863794,23.395226138379467,0.5315203593380963,9.651392032347452,1.436262044751186,2.393901974435977,13.694184572455594,-0.5807334842654424,0.6043862654681924,0.9966710752282895,16.581059619095647,54.70693891437641
229,IV,IV Corp.,Financial,Property & Casualty Insurance,USA,23.79052636483851,12357,8315314.0023554275,22.019599004259614,2.3086210526273643,6.763190432445206,1.9940295088998135,5.932587349446103,4.412068460477986,7.404918177566637,0.41368243202586574,0.8093594981200547,28.95022449438651,43.74031232946343
230,IW,IW Holdings Inc.,Financial,REIT - Office,USA,62.899902623381735,23269,44351675.440052815,27.176526189612687,2.1053732115908326,4.502793769071768,2.1074524603902294,-0.8933341143869864,27.049464505507874,10.292086891794156,0.5588709205425711,1.381880802130283,30.951680504410184,6.149851125211626
231,IX,IX Corp.,Financial,Investment Brokerage,USA,37.049785923349106,4144,14189701.752973013,8.681315375738373,1.0006871733776737,15.136511131047822,1.9676143875666003,1.5500654070844633,2.4017046586427995,8.738950809429683,0.6617620620066791,0.9824473719357871,17.181019280783342,50.09136820548042
232,IY,IY Holdings Inc.,Financial,Regional - Mid-Atlantic Banks,USA,55.58155289985639,369747,7843829.069059459,21.31636318793833,1.0741140914794542,,6.713560709625341,1.5758349723350271,-1.455225343246033,22.70830452673862,0.20803459156674142,1.1850255714800804,26.966768016373123,38.84416362446987
233,IZ,IZ Holdings Inc.,Financial,Life Insurance,USA,14.030159505881645,23648,2268076.104365646,21.25486756859639,2.080338901690716,2.334064018961747,4.0316075596734215,5.180072001890467,-8.608709979537963,16.466414769515087,0.8487251732760783,0.18990739875187324,52.24703102468935,31.711892676419584
234,JA,JA Corp.,Financial,Closed-End Fund - Debt,USA,63.546916108654834,130845,6503030.391767242,20.351115600568164,1.6388074004271482,5.876328092214565,1.4154301899652895,1.481697163160439,40.73215965888861,7.404330934492901,0.594134390993158,1.3275424919278414,26.210429026145494,42.51933667285388
235,JB,JB Holdings Inc.,Financial,Asset Management,USA,46.48478502118121,28171,23965568.213859197,15.077215523136546,0.8004774525073292,,0.8028678187655969,2.870192954837401,0.6901580197201058,43.84546407198554,1.4251030535273748,0.48995587496187476,31.222924548319313,28.43317427598035
236,JC,JC Corp.,Financial,Money Center Banks,USA,80.07172701159604,18893,56478151.16312046,46.83802463468466,1.9950964475682973,2.892484377867259,1.7717891164801063,0.3958674489996201,18.49414440630717,8.086589354302308,0.338525951745828,1.1644536791843343,45.36282480343443,48.44183906262211
237,JD,JD Corp.,Financial,Property & Casualty Insurance,USA,23.137775890433748,484832,18198783.190841135,17.73447051475829,0.9773876590365351,1.071730759902473,1.8829588151298713,3.2570996411722666,-3.5294895887618924,4.299220972526773,1.3907682086207174,1.4222019428545956,46.702313608884985,36.1654067598576
238,JE,JE Corp.,Financial,REIT - Office,USA,132.34151070281777,95180,32156859.69271054,26.021579458454525,0.9093289889090068,2.839401157366586,3.668578496724243,5.222764070641622,7.285150688390249,7.284260637744405,2.4686920939634707,1.4526047140971594,47.07246378569317,49.425829802567314
239,JF,JF Holdings Inc.,Financial,Investment Brokerage,USA,38.020201256607976,55604,22099468.278009195,,0.7770459683742081,3.3185935039883754,2.0997339211465444,0.032732275286504464,-10.684548496743258,5.75760105924367,0.7455111798147704,1.1580926297758003,70.67055400214683,61.377313372130736
240,JG,JG Holdings Inc.,Financial,Regional - Mid-Atlantic Banks,USA,36.55960576639413,3156,2757584.242008201,29.012946346263483,2.4635673571454966,2.011415197688461,4.03887531053612,1.1450190041677304,22.47327526412074,2.4239071025441934,0.33064788146402424,0.15,16.80733414898807,58.146959782462375
241,JH,JH Holdings Inc.,Financial,Life Insurance,USA,89.41009286907247,226670,4349528.942004028,11.383454224293773,3.064960036895493,2.689080299432189,,3.0163101399401766,41.489534893835895,-13.092918908609281,0.887292231489494,0.9983389880584214,43.01320815539431,76.9543590318024
242,JI,JI Holdings Inc.,Financial,Closed-End Fund - Debt,USA,27.653889805747596,66992,2187261.446021104,17.14428177382913,0.9991248197261257,1.2302864002052811,5.75043539346717,6.5384296861764835,8.79964976771645,13.133078064860001,0.37282417328838574,1.0598395839820003,48.940277388922,61.33388485202053
243,JJ,JJ Holdings Inc.,Financial,Asset Management,USA,43.793641575364546,710297,10558450.558166826,19.861515976015237,0.6894575207546095,10.831059745563591,1.0757691976215067,-1.5556345472974802,25.560737050602754,18.041006894640297,0.8017707733749134,1.3720804085268783,73.77523506699627,29.4121780628652
244,JK,JK Holdings Inc.,Financial,Money Center Banks,USA,55.252192442608276,42388,1552294.1994633533,8.673682975788896,4.4486204157332025,1.528290928096413,2.377198201622288,-3.3648095888258456,4.897111588008736,13.144756639824717,0.4378633868479444,1.3832454146434965,73.51923591259468,65.15973145329949
245,JL,JL Holdings Inc.,Financial,Property & Casualty Insurance,USA,27.34095279298026,18196,4779839.047665161,33.117138568477294,1.5917923835635164,,6.823650799771371,-1.3725551721546414,4.924627667086558,16.704786497294613,0.18514821464011935,1.1403802919020694,23.211688931158108,53.19544054188942
246,JM,JM Holdings Inc.,Financial,REIT - Office,USA,40.48519086215531,87707,16920578.732160017,12.218515702917834,,1.6349049849095338,3.3042642694229443,2.531600219654006,16.777366475585858,6.952415896929996,0.754732276221923,0.5058534612825691,30.422073493539674,56.38356476003448
247,JN,JN Holdings Inc.,Financial,Investment Brokerage,USA,24.2205851129209,761244,1649107.1697453621,14.429391927850846,1.8750400636072388,4.520378161353248,3.325313703961859,-0.8959112792861945,8.645109102864119,-1.8105752480952777,0.582119677629,0.8337084263302914,64.62451031037193,51.826214926641676
248,JO,JO Holdings Inc.,Financial,Regional - Mid-Atlantic Banks,USA,11.597217274545073,38911,953147.7479664321,34.477357686792935,1.4809577775339982,,1.5726522817488722,4.353195839120913,16.23901100765673,17.3355957958337,0.43440532984943725,1.1120624344131271,40.811949509579264,60.1575313822126
249,JP,JP Holdings Inc.,Financial,Life Insurance,USA,25.00363957129587,88636,162709479.26349002,16.04323205698976,2.48341593313903,4.536583060372099,,2.0022855130802037,5.040620782548434,18.21272501062373,0.6907809367424129,2.074121442441437,23.62713528183584,27.43295761028658
250,JQ,JQ Holdings Inc.,Financial,Closed-End Fund - Debt,USA,33.09813041853162,4477,8818631.488022666,,8.318577081957617,3.4681213017707,1.3532952556698006,6.893331008321269,-5.888609850879874,3.9093533155098026,0.24609614459782278,1.1652359453997094,73.11876518582253,73.75320701522753
251,JR,JR Holdings Inc.,Financial,Asset Management,USA,45.03613528258114,90150,17971006.37638196,38.98899568194222,0.5569707258329694,1.6992717094128105,,4.179270709895331,-0.27798704322652235,-10.312303525848588,0.4074263211685159,1.5132482501671682,40.15532757213497,47.11729749420502
252,JS,JS Holdings Inc.,Financial,Money Center Banks,USA,226.75526508967826,92700,59148524.39151329,34.67511603553934,1.917347049535415,5.813588473048903,3.8431762366957076,2.5957006717942774,-3.8205982830530587,17.066098508057248,0.5619661329301544,0.15,24.328808715010585,70.49050178956625
253,JT,JT Corp.,Financial,Property & Casualty Insurance,USA,26.64573354278936,230296,6773409.837043737,59.455440488379566,2.4387393798116,1.0504680223051792,2.0308499622214167,2.975725982548534,19.729627493212732,8.878058117004748,0.30497061787720814,1.3878927507305994,53.1097822749666,59.14386835636769
254,JU,JU Holdings Inc.,Financial,REIT - Office,USA,18.416540206272067,204352,4314153.502808842,16.359797167859924,0.7200475902476847,1.546560943338397,1.4125435015733214,1.1172033399840822,14.457226910213198,13.17751441721655,0.32194304312351063,1.576233704470408,21.842564269760068,43.52906496639364
255,JV,JV Holdings Inc.,Financial,Investment Brokerage,USA,78.54432833369998,13310,67719344.74047722,44.74409973924636,8.503960949559088,0.9499458222741524,,-2.3055665639400025,-9.678776859779898,1.4653769451686784,0.5812570641442556,0.7615134300577401,44.935592075000045,71.00276653444644
256,JW,JW Corp.,Financial,Regional - Mid-Atlantic Banks,USA,24.136349519932246,25704,42204439.90067018,36.2983624319372,1.191990756662792,5.831742158147725,1.8686099566750247,-3.57760603734638,18.702695084281068,-0.7851648841408743,0.6709924450024066,1.1659087369001377,25.561730936194916,65.63384760163747
257,JX,JX Holdings Inc.,Financial,Life Insurance,USA,12.942513661219426,34397,1361253.164342327,15.33079136084298,1.5397210137927324,0.7644707703505237,2.0794821334314006,5.869434380939337,10.944242563107935,12.182328688952353,0.5464761311720986,0.8170091487500012,68.05551201824407,42.23767189021362
258,JY,JY Corp.,Financial,Closed-End Fund - Debt,USA,46.04937148145985,20796,9469759.283496175,42.4091231030827,0.9845945530611393,1.1108048518690155,1.9785842273158771,1.4372094547471197,14.091096734602035,6.639829678273447,0.32655174156435796,0.9013307714965602,32.27085721485266,65.99600724571617
259,JZ,JZ Holdings Inc.,Financial,Asset Management,USA,37.29881881344808,56031,780048.0534637952,18.91397724932802,0.4804849276257144,0.5429354327821052,2.4536776200327934,2.936224338563169,24.271634365079336,4.064496571891552,1.0290133067140093,0.3155933017381122,29.679627323191415,47.90317131537713
260,KA,KA Corp.,Financial,Money Center Banks,USA,105.63691574225602,155491,36486300.01346964,,,1.2437793827091477,4.817457148465206,0.10227579710352286,2.937917639792488,4.448086487941725,0.4927453922073208,1.8840348590549227,45.083179806862304,44.65896062045783
261,KB,KB Holdings Inc.,Financial,Property & Casualty Insurance,USA,16.99131409030816,102280,6455884.881543909,34.963546257554555,1.8252267977200305,5.664215410058763,0.897919291916484,-1.858256420258964,-22.49154825072563,2.3064400586438376,0.615913940578081,1.0962863600695503,27.774597655333917,31.329509017294775
262,KC,KC Holdings Inc.,Financial,REIT - Office,USA,9.189068090881022,67877,376680.9450365319,26.11114998769037,2.1621979970249376,0.9146571177782876,2.4062089498120507,4.295929549186292,-10.678250626069875,6.878997451013944,0.8293783487985429,0.746513558515443,63.68312483899554,61.571933516712406
263,KD,KD Holdings Inc.,Financial,Investment Brokerage,USA,28.231218454271527,118013,3825537.0202246686,36.61026841156324,1.704277297922923,1.942819297041735,,-0.06784095855772998,-16.835574625569812,2.45345267261302,0.35704781399585406,1.0981758538465336,27.08508988633983,57.03350320925016
264,KE,KE Holdings Inc.,Financial,Regional - Mid-Atlantic Banks,USA,24.194560333173914,21910,270489.8964741487,15.529868741064321,1.4030963825127105,,2.7603630578339615,4.85296433388087,35.989355748669034,22.539726259505606,0.5122575549936479,0.8329775054093177,45.62874976151647,49.83877051386499
265,KF,KF Corp.,Financial,Life Insurance,USA,31.059322774599398,82115,4773290.7554509295,7.455959668000918,,2.701841645295737,2.822407472367071,1.2052210399901297,0.9972305606560594,8.131624065544962,1.7295840957490993,0.9675146807132112,30.038495824702498,22.16826803701774
266,KG,KG Corp.,Financial,Closed-End Fund - Debt,USA,6.355725550429812,79751,1367390.4008992612,33.14445486938417,0.7893489354465071,4.329917301656652,,-1.4674896775754949,24.911916558045412,-14.702374820997452,1.6637155185572627,0.8669992011553861,38.28494488649337,62.294776158769146
267,KH,KH Holdings Inc.,Financial,Asset Management,USA,47.19805564024655,22050,3122231.891827058,12.340313668285084,0.39405100456638625,1.8766403962085974,2.188740637900335,6.2257004418774695,-13.265576931386406,15.550399959251294,0.8527744838815329,0.4921969712638923,18.867772149171333,41.06218500427849
268,KI,KI Holdings Inc.,Financial,Money Center Banks,USA,87.93170295250358,1454069,6637415.827071381,22.158392292408493,1.5777498013607425,1.4009970960031437,2.9765391558847702,7.578215966205047,-0.086599050108644,9.908016777635332,0.5391166080905981,1.1034055878304612,59.547553130718576,33.29940672490646
269,KJ,KJ Holdings Inc.,Financial,Property & Casualty Insurance,USA,65.6754818851473,76426,23597498.44337456,67.40861964897644,2.384938914852661,1.5590669400329964,5.689974207613863,2.1965646746044114,-12.31299047555714,10.831340099370417,1.1461034658536067,1.0368526173657067,47.64269735302953,48.307709473161125
270,KK,KK Holdings Inc.,Financial,REIT - Office,USA,85.91590588790298,602057,216531691.39714068,32.18281677787874,1.39177761077327,2.3478699767094704,1.0877448582526614,2.3725273540492626,8.097499128187126,1.1691116155636703,0.6771182381716713,0.47652668948898713,28.503784247187973,46.65368917846034
271,KL,KL Holdings Inc.,Financial,Investment Brokerage,USA,31.890475799896315,131434,6223828.650504869,42.2423158581167,4.5357073756072,1.4936656830655113,2.0348052787444724,5.999784144970371,-16.398807634334574,14.503823837064775,0.453161257075662,1.1010274763850103,39.090267895622894,47.4458150594701
272,KM,KM Holdings Inc.,Financial,Regional - Mid-Atlantic Banks,USA,14.649004323792754,12706,4756935.433123724,17.864644545698358,2.009862453627092,1.6460599216363976,4.189227278620176,2.883898700784447,-2.8715088235791946,9.641947546035144,0.28554682954491095,0.5172708115267489,34.14497223103511,51.29763025312565
273,KN,KN Corp.,Financial,Life Insurance,USA,51.221391331828315,31238,57634056.904397875,14.084160377609388,2.2431364578077937,1.3101141697962995,4.210597755829702,9.071081347939252,-6.110763735994887,6.262650915877238,0.646804128176161,1.4038827953981174,60.74562930900763,46.43932646881195
274,KO,KO Corp.,Financial,Closed-End Fund - Debt,USA,112.55404131728207,201939,20393455.04775901,36.86617506811902,0.6562257249615958,1.7889086795421731,2.239437725549765,-2.7825792920556984,11.49118395818713,9.866422477473572,0.33572449270026083,1.346466288697754,12.233837587601043,41.817502898968115
275,KP,KP Holdings Inc.,Financial,Asset Management,USA,66.46474264466327,423879,5098858.019230309,86.88807297826109,1.8503790258512125,1.4044943969618788,15.048579803193299,3.5511647204057226,1.01912545896168,-0.4630280742675179,0.4329589864729122,0.5968826875746851,47.1814483669648,41.66858021144978
276,KQ,KQ Holdings Inc.,Financial,Money Center Banks,USA,14.679963781673923,157687,45746084.47011443,20.05542978662747,0.8860468788582272,2.2475324080540093,5.1654245922214,8.808584852507494,0.3913764984503958,5.8577671635988775,0.8543499112054666,0.9083061005716143,35.36298706671863,23.72831419692878
277,KR,KR Corp.,Financial,Property & Casualty Insurance,USA,25.117214516111215,39059,758528.2227475684,14.377172980783964,,2.338170758766719,1.223817920875539,3.662655953549502,2.039421534877733,14.955452961558382,0.4579167848192694,1.3001736532406292,22.056347644949245,46.82125342759994
278,KS,KS Holdings Inc.,Financial,REIT - Office,Canada,7.25271279540097,210419,210661.62561822473,19.379579995526644,1.9133149151046398,2.7783123333927593,2.314127252027866,1.1757011747603898,26.106192933377624,31.449725450957107,0.22995843220885925,1.2851295315947302,73.75214592128535,58.86254124487038
279,KT,KT Corp.,Financial,Investment Brokerage,Canada,37.252663234937394,97451,661427.7027028722,21.459181318234048,0.8589246165153618,5.824877743349054,0.9941054546008676,0.7402664972121273,19.944821630721762,10.323736508453074,0.7896338763530892,0.6084033285671409,21.30341676690738,79.6415544227204
280,KU,KU Holdings Inc.,Financial,Regional - Mid-Atlantic Banks,Canada,156.63431182426186,2573,14952495.061506666,20.099789886264144,1.2749523614445206,1.4287699059673986,1.4409884477010488,4.3240254785396335,-22.582898290725325,13.0088164825594,0.9965687237263199,0.47646640171168375,48.35211697496412,91.42380265211821
281,KV,KV Holdings Inc.,Financial,Life Insurance,Canada,10.629773417643527,342663,10150299.935484149,25.910455709064088,1.957142189388978,1.80231419664344,2.239925438273867,3.34474424012993,4.664728549221355,5.48429668997297,1.9648029723790394,1.5797332334329526,41.92097246635698,19.26558564829422
282,KW,KW Holdings Inc.,Financial,Closed-End Fund - Debt,Canada,44.78212644883791,109909,9863694.856298124,13.846611640828513,1.8583964331580545,1.2384434963401787,6.608046660118183,-3.058035040519639,33.67882850198784,16.582378083824608,0.3491148724502592,0.9241281198058324,77.25065169435368,27.29772558877218
283,KX,KX Holdings Inc.,Financial,Asset Management,Canada,62.62171417523374,102784,4978691.001573553,24.347092517515662,1.3990172537527399,0.5799491074534018,6.137003932178127,3.54670243544321,-8.751811000633612,-6.428607560784577,0.12435681457749143,1.3744486288075362,59.7303360049232,57.816652121087486
284,KY,KY Holdings Inc.,Financial,Money Center Banks,Canada,60.14963175125327,407958,16621193.07032271,12.843255874069886,1.0483365332311223,0.392613962431696,1.437228670650781,1.5638396461795359,-11.253151651470883,8.031182144691401,0.4921888330149442,1.1479107913543332,37.2808674902694,32.96043133833156
285,KZ,KZ Holdings Inc.,Financial,Property & Casualty Insurance,Canada,143.05268036072457,137495,77577800.10920335,14.033789808747125,2.1826976094944244,0.40897115119356564,5.93320832339886,-2.3320867963081144,31.411722657365388,1.8888210615224565,0.3067364421099537,0.15,53.9312218198374,31.739569687625053
