"total_yield","cover_10","region","total_avg","age_avg","experience_avg","insurance_avg","easement_p","conservation_till_avg","fertilizer_per_area"
72.3005765199162,0,"North Central",0.255,61.5,26.4,0.740867469879518,4.57627118644068,418,33.3612173358827
68.916784203103,0,"North Central",0.449,59.7,27.6,0.746583815028902,3.24118207816969,620,72.0770020446775
57.2213740458015,0,"North Central",0.48,59.4,29.6,0.576512304250559,1.54711673699015,412,58.9234130533601
78.4614856897845,1,"North Central",0.488,58.8,30.4,0.647148936170213,0.979020979020979,492,71.4162922893555
71.6153516662383,0,"North Central",0.359,59,27.3,0.797158536585366,2.82926829268293,301,54.4811788585853
77.3849552377631,1,"North Central",0.584,58.7,25.7,1.15011398963731,3.62903225806452,748,60.5996745630612
81.0347259902333,0,"North Central",0.387,58.7,27.1,0.573494714587738,2.08550573514077,413,79.7706351496778
70.3124482473089,0,"North Central",0.27,59.9,26.1,0.554933333333333,1.24843945068664,366,66.4795261158024
58.2663847780127,0,"North Central",0.17,59,24.5,0.479591836734694,2.95081967213115,224,35.7001877437058
80.6355400696864,0,"North Central",0.243,60,26.5,0.51744140625,2.44565217391304,361,61.9090537582642
75.4964285714286,1,"North Central",0.308,58.5,27.7,0.487906113537118,2.60869565217391,420,70.8165571801936
74.8528755364807,0,"North Central",0.147,50.3,23.7,0.426797945205479,1.37931034482759,249,55.7232946568183
82.5566914498141,0,"North Central",0.182,55.5,26,0.522504531722054,3.29457364341085,195,56.0974310721324
87.1844750558451,1,"North Central",0.284,58.4,28.1,0.544794392523365,3.01418439716312,187,72.5580757555925
87.0403618649965,1,"North Central",0.701,55.5,26.6,0.943239669421488,3.35195530726257,648,74.5452227472291
69.512749188688,0,"North Central",0.394,60.3,30.1,0.662261261261261,3.41880341880342,524,64.3411273259914
89.2295643661283,0,"North Central",0.367,55.8,24.3,1.04748633879781,2.23642172523962,402,83.9589790852458
81.7367638310529,1,"North Central",0.391,55.6,28.1,0.753858921161826,2.26876090750436,404,74.0304631921679
78.3057251908397,0,"North Central",0.311,58,25.3,0.55975221238938,2.49221183800623,361,68.8506997898875
73.9375424304141,0,"North Central",0.195,58.4,26.1,0.569494252873563,3.1055900621118,221,52.4002596601007
65.3899543378995,0,"North Central",0.277,59.5,28.5,0.555800970873786,2.05128205128205,422,82.5544786715229
85.0668604651163,0,"North Central",0.441,57,28.4,0.657856666666667,3.39285714285714,540,73.4721969190907
75.3101650738488,1,"North Central",0.183,50.1,24.1,0.766296875,0.975609756097561,339,100.571332176167
81.0693069306931,1,"North Central",0.206,58.3,26.5,0.493059113300493,5.83657587548638,235,56.0872328243074
60.7872340425532,0,"North Central",0.108,58.3,24.6,0.2194,2.17391304347826,91,20.0535379949557
69.9276595744681,1,"North Central",0.348,58.2,30,0.53529889298893,1.89328743545611,345,75.7048269441239
66.1327361563518,0,"North Central",0.307,59.2,27.5,0.701319587628866,2.38095238095238,410,69.5362462227997
71.6005475360876,1,"North Central",0.236,55.9,26,0.468685990338164,1.71730515191546,337,78.1612277849477
73.3402718776551,1,"North Central",0.105,49.6,21.6,0.461361344537815,1.01979604079184,149,63.042720189334
68.5004616805171,0,"North Central",0.251,58.3,26.8,0.489394957983193,2.04081632653061,287,65.4035937063588
84.7929557353641,0,"North Central",0.427,57.5,26.2,0.707857843137255,2.21327967806841,541,60.8550459407958
65.8674698795181,0,"North Central",0.189,58.3,27.2,0.318139303482587,2.27272727272727,154,48.3081618691786
66.2657572906867,1,"North Central",0.338,56.3,28.4,0.682638497652582,5.03937007874016,563,79.5142969056013
84.9916901617451,1,"North Central",0.43,59.3,30.3,0.813820754716981,3.11890838206628,472,82.8819019100767
66.682918395574,0,"North Central",0.385,59.1,27,0.71337558685446,1.61943319838057,545,60.9072160609441
57.6139896373057,0,"North Central",0.204,57.8,26.5,0.69428,2.05314009661836,369,66.7815316115433
67.3585657370518,0,"North Central",0.218,60.5,27.6,0.578904109589041,1.02564102564103,173,64.5678323656277
74.2972017673049,0,"North Central",0.308,57.3,24.4,0.731082901554404,1.99637023593466,374,64.9903333804876
77.3050847457627,0,"North Central",0.141,58.1,24.3,0.517353982300885,1.04364326375712,149,55.8131397078121
79.355408388521,0,"North Central",0.232,57.6,23.2,0.707790055248619,1.21580547112462,571,59.9793242429794
71.54704595186,0,"North Central",0.265,57.8,25.6,0.611680203045685,2.20125786163522,312,72.9038078055265
75.6476251604621,0,"North Central",0.345,59.9,29.9,0.59025786163522,3.55450236966825,532,70.8070271754049
75.8462701612903,0,"North Central",0.323,58,28,0.687851162790698,1.80032733224223,502,64.5115496156888
71.1370035193565,1,"North Central",0.303,57.2,28.2,0.499378504672897,4.21052631578947,177,72.2613849188016
85.4,1,"North Central",0.442,58,27.4,0.722416393442623,3.76432078559738,578,73.1961930427894
73.7241096340063,1,"North Central",0.27,53.8,26,0.466470414201183,3.11688311688312,292,57.9930055781959
84.970223325062,0,"North Central",0.156,55,24.3,0.493577777777778,1.16959064327485,176,37.5797373358349
69.9958487084871,0,"North Central",0.251,57.2,25.3,0.695401960784314,2.54901960784314,480,63.2196020576228
76.8346855983773,0,"North Central",0.22,59,24.3,0.663964788732394,1.55763239875389,389,74.962263749814
70.5983069797157,1,"North Central",0.627,56.1,29.5,0.915397810218978,4.63709677419355,705,95.2328929103902
76.1071779744346,1,"North Central",0.251,56.1,25.2,0.755859649122807,2.49520153550864,466,71.9291943410503
80.8416224046355,1,"North Central",0.336,58.4,27,0.626072727272727,4.18918918918919,524,80.2058889710373
73.0694980694981,1,"North Central",0.091,45.2,18.5,0.801604651162791,1.07276119402985,194,66.0490351640477
64.1079646017699,1,"North Central",0.293,60.8,29.2,0.664504132231405,4.6875,431,65.8597967114566
68.3447098976109,0,"North Central",0.312,61.1,27.9,0.702468085106383,2.24887556221889,327,71.0539232198023
72.1610738255034,1,"North Central",0.09,58.3,20.3,0.541333333333333,2.08333333333333,84,79.3851822002188
68.9490868843387,1,"North Central",0.24,55.3,25.8,0.614429378531074,2.17129071170084,362,75.6820019790741
76.1846892369884,0,"North Central",0.308,58.3,29,0.556704641350211,4.45151033386327,371,67.7093020852708
61.8987341772152,0,"North Central",0.097,59.4,24.7,0.202952380952381,2.44897959183673,117,27.2165811786873
81.2871815940838,0,"North Central",0.445,58.8,27.3,0.748271844660194,3.62776025236593,698,74.8633724845297
71.6953405017921,0,"North Central",0.273,59.2,24.9,0.64351968503937,4.59081836327345,497,65.0387449280033
73.5084244753178,1,"North Central",0.197,54.6,24.7,0.537378531073446,3.15270935960591,207,64.8012960259205
70.3647887323944,0,"North Central",0.172,57.6,23.5,0.40984496124031,1.84899845916795,258,46.6805442638769
83.7370923913043,1,"North Central",0.303,54.5,23.1,0.906512,3.01507537688442,389,67.794547224927
83.1380908248378,1,"North Central",0.246,60.1,27.9,0.523823529411765,4.89296636085627,211,63.9573865752812
68.0650835532102,0,"North Central",0.275,58.1,26.4,0.549782051282051,3.37078651685393,377,72.8353043918285
86.7518866294141,1,"North Central",0.395,58.3,29.1,0.706195454545455,6.10997963340122,425,90.242756783821
73.7802816901408,1,"North Central",0.424,57.7,26.9,0.734385892116183,3.10786106032907,508,87.2261514576505
69.3017928286853,0,"North Central",0.223,59.7,26,0.57889603960396,3.743961352657,421,63.8232287999481
68.4899460519863,0,"North Central",0.321,56.4,27.2,0.589151315789474,1.72413793103448,355,71.2985712985713
60.3407079646018,1,"North Central",0.2,58.8,27.9,0.405369565217391,2.61660978384528,192,58.9655191998592
83.2428597089995,0,"North Central",0.379,55.7,28.7,0.505049822064057,2.15439856373429,333,83.0892269834134
80.992937399679,0,"North Central",0.389,57.9,26.3,0.659357414448669,2.11640211640212,372,65.5623942633472
76.3192324465765,1,"North Central",0.255,58.3,28.4,0.503305,3.30827067669173,292,66.3939844653776
69.5554817275747,0,"North Central",0.238,58,27.7,0.611628787878788,3.65659777424483,330,64.3281482321094
49.0206611570248,0,"North Central",0.287,59.2,25.4,0.730950819672131,7.49506903353057,544,63.1421453230201
80.3356831151393,0,"North Central",0.255,59.9,27.7,0.708862385321101,6.14406779661017,269,61.5255476879093
64.6314285714286,0,"North Central",0.356,58.4,28.6,0.695878048780488,3.55555555555556,384,80.4852604026762
86.4724896836314,0,"North Central",0.321,57,23.6,0.747757575757576,2.16450216450216,518,79.2442467677459
72.0412451361868,0,"North Central",0.399,57.3,27.4,0.601177514792899,2.22772277227723,330,70.1292261923208
60.03591160221,0,"North Central",0.349,59.5,30.1,0.473917355371901,2.10084033613445,305,65.1618809019079
78.7850021673169,1,"North Central",0.255,58.8,26.5,0.502091743119266,3.58565737051793,207,91.3642835907306
71.7624521072797,0,"North Central",0.435,61.1,28.4,0.959460674157303,5.30035335689046,459,55.7121619535813
63.4723467862481,0,"North Central",0.252,61.9,27.5,0.799439560439561,1.88679245283019,469,64.4456854230394
73.4092282340017,0,"North Central",0.292,59.9,28.9,0.557340425531915,2.90055248618785,316,69.8450570207206
88.9867629362214,0,"North Central",0.45,56.9,25.8,0.948645161290323,3.59712230215827,670,72.2529198207118
71.2773613193403,1,"North Central",0.289,61.6,25.5,0.611205128205128,2.47252747252747,256,67.6376695929769
57.002471169687,1,"North Central",0.245,57.4,25.2,0.553422885572139,1.27167630057803,420,56.9781212695986
59.0154831820609,1,"North Central",0.213,56.7,25,0.412375545851528,5.078125,221,63.0910002813559
72.2840294840295,1,"North Central",0.387,56,27.8,0.643257462686567,2.40963855421687,360,84.8267250840936
85.6694362017804,0,"North Central",0.525,55.8,27.2,0.816945017182131,0.742115027829314,653,81.5852546291387
72.9721940622737,0,"North Central",0.253,56.9,25.8,0.557767857142857,2.1551724137931,359,59.8848259623841
51.4155136268344,0,"North Central",0.475,59.4,28.4,0.71016,2.17821782178218,393,18.0112210615825
50.9530900967982,0,"North Central",0.597,57.4,27.2,0.87774358974359,2.29132569558101,695,31.383565326647
50.9028256374914,0,"North Central",0.396,58.4,28.9,0.453875409836066,2.85714285714286,353,38.2202326448944
47.7921962125547,0,"North Central",0.888,59.6,26.8,0.898415151515152,1.7515923566879,599,24.4443608065797
46.1721931355439,0,"North Central",0.413,58.7,24.2,0.437581081081081,0.738007380073801,229,14.7063637310479
61.3953488372093,0,"North Central",0.611,58,29.9,0.755295918367347,4.50980392156863,352,49.6445706766797
49.4604619667444,0,"North Central",0.543,57.4,22.6,0.780862962962963,0.951733514615908,559,15.0762517409645
46.8909855769231,0,"North Central",1.513,61.1,29.9,0.576356321839081,2.10084033613445,469,5.21832830200207
54.3966935958483,0,"North Central",1.378,60.5,28.3,1.18363106796117,1.5625,1184,15.7634425665847
39.2814987055327,0,"North Central",1.888,63.1,26.6,1.06515151515152,2.17391304347826,1027,4.90219781484935
55.2461544010243,0,"North Central",0.706,59.2,27.4,0.731716783216783,4.75319926873857,453,28.1990380157326
47.0624722016308,0,"North Central",0.782,53.8,24.5,0.814435779816514,2.18446601941748,532,24.7924132234485
55.6150085996198,0,"North Central",0.553,59.5,26.7,0.599195238095238,1.28755364806867,378,16.1075284962424
39.3468122190625,0,"North Central",2.302,61.5,30.4,1.1018202247191,1.52284263959391,561,8.48627291888984
41.7588662110996,0,"North Central",0.612,61,26.5,0.638181481481482,1.41150922909881,521,12.2760904636234
50.7504674485807,0,"North Central",0.431,58.1,25.9,0.708903381642512,1.54440154440154,673,33.5314724962551
55.0041072362034,0,"North Central",0.565,60.8,28.4,0.659705069124424,2.39390642002176,388,25.5696100128859
45.3461538461538,0,"North Central",0.413,58.9,28.9,0.521427983539095,2.7906976744186,237,59.7627968560724
44.7836514929026,0,"North Central",0.231,60.4,24.7,0.503189473684211,1.90380761523046,366,26.2844888958344
42.6241426611797,0,"North Central",0.777,60.8,26,0.642918918918919,0.943396226415094,166,8.2653999262958
44.874274634911,0,"North Central",0.832,58.4,26,0.641087912087912,2.48756218905473,542,9.43593668713711
48.4690514789912,1,"North Central",1.016,59.8,26.1,0.726806282722513,1.5625,661,11.3551873900759
44.4463457368126,0,"North Central",1.757,59.8,28.6,1.81226848249027,1.77777777777778,1551,26.8905755850727
50.658584613641,0,"North Central",1.326,59.8,27.4,1.18755516014235,4.15841584158416,1268,19.8139234912635
52.7747429305913,0,"North Central",0.348,58.3,24.2,0.546312030075188,1.17647058823529,388,25.1071922934087
43.9038620689655,0,"North Central",0.728,59.2,26.4,0.607208955223881,1.87793427230047,174,13.1740926698162
41.146611033626,0,"North Central",1.621,58.8,26.1,1.17707425742574,1.42857142857143,1031,18.7507489725858
39.2796825703432,0,"North Central",1.097,61.7,28,0.803225,0.699300699300699,600,17.1702099620376
39.5814268070341,0,"North Central",1.139,61.4,27,1.35111486486486,0.952380952380952,1613,28.3870859810009
53.9409015371832,0,"North Central",1.318,56.9,26.5,1.32837280701754,3.3175355450237,946,22.8118762026364
29.1040601685549,0,"North Central",2.092,59.7,29.9,1.7758282208589,7.9295154185022,2521,16.7999275611045
45.2307274701412,0,"North Central",1.141,62.2,28,0.464225806451613,1.11111111111111,316,3.92034635407789
39.1009465174193,0,"North Central",1.026,58,24.9,1.03237354085603,3.56394129979036,882,16.4335228329684
50.5458360062678,1,"North Central",0.457,57.6,25.4,0.82513201320132,1.32978723404255,480,40.4707633623296
46.3668203442518,0,"North Central",1.41,60.7,30,1.0436875,1.70940170940171,978,14.131434055665
34.278080697928,0,"North Central",0.344,57.1,25.9,0.455438356164384,2.88065843621399,221,22.8829668950181
43.9795918367347,0,"North Central",0.252,58,23.4,0.416568888888889,1.6798418972332,158,24.8273323832047
47.6533756558541,0,"North Central",1.018,58.8,28.6,0.880043795620438,4.61538461538462,421,26.4741821133578
39.4413884930253,0,"North Central",1.727,59.7,26.4,1.86904195804196,2.67558528428094,1759,17.1512697828487
43.380160378447,0,"North Central",0.698,59.5,27.1,0.698072289156627,0.810810810810811,521,21.3129538170953
47.3460469272264,0,"North Central",1.234,61.5,26,1.13441007194245,2.78551532033426,892,21.5788036055723
44.3811898909386,0,"North Central",0.4,57.3,25.6,0.771179611650485,2.80842527582748,626,28.4052773408934
55.9576581285938,0,"North Central",0.16,59.1,23.9,0.39178431372549,1.0717230008244,169,24.2658089973078
44.6806515597764,0,"North Central",0.981,57.9,27.3,0.74625,2.80612244897959,324,14.4695118781515
41.9160939289805,0,"North Central",0.35,58.1,23.5,0.509349462365591,1.73611111111111,335,13.3481646273637
49.8377833753149,0,"North Central",0.603,58.9,25.8,0.626380073800738,1.49942329873126,506,11.7720400662416
50.9264274682723,0,"North Central",0.637,58.5,27.1,0.64844708994709,2.80269058295964,376,22.9206731615912
50.3688096824339,1,"North Central",0.623,56,28.1,0.621742063492064,3.24189526184539,390,30.0219628991027
52.0261049521192,0,"North Central",0.565,58.8,28.1,0.710150300601202,1.31578947368421,426,31.8387225091114
50.2632302583792,0,"North Central",1.445,60.4,28.1,1.2520932642487,2.45700245700246,1027,20.9533885332118
57.0180929095355,0,"North Central",0.211,59.8,24.7,0.489325581395349,1,217,30.0736373041579
49.2146703413186,0,"North Central",1.135,58.5,29,1.05256790123457,3.56164383561644,575,29.1149630631066
46.4585073206829,0,"North Central",0.364,59.6,24.4,1.03684722222222,0.596421471172962,880,26.1856842842142
53.3716978739592,0,"North Central",0.952,62.2,30,0.581491428571429,5.81395348837209,305,12.5394300570041
35.5393759066821,0,"North Central",1.242,62,26.5,1.51762727272727,1.85758513931889,1744,15.095750115249
56.2954128440367,1,"North Central",0.495,56.7,29.8,0.462425,3.831891223733,269,39.0857262774999
44.5711372982687,0,"North Central",0.47,58.4,26.8,0.774316176470588,2.32896652110626,549,24.4605251754918
37.5021734911702,0,"North Central",1.278,60.2,28.3,0.869910447761194,1.1472275334608,873,9.82190411786883
40.8372383330133,0,"North Central",1.509,59.8,29.4,1.15359162303665,1.21951219512195,427,22.3290770971392
49.7571299909937,0,"North Central",0.422,60.1,26.9,0.493619496855346,3.35892514395394,346,15.8567658567659
44.8597311599408,0,"North Central",1.37,59.2,28.7,0.944534391534391,3.44827586206897,505,14.9056357716955
51.1388608743886,0,"North Central",1.003,58.6,28.6,0.883739130434783,1.59817351598174,311,19.4908213550024
56.1267460950756,0,"North Central",1.31,60.3,28.2,1.32952406417112,1.93370165745856,981,21.0932475884244
42.2409213685474,0,"North Central",1.198,58.7,29.4,0.852719367588933,3.13253012048193,380,16.645789895911
52.1066314996232,0,"North Central",0.525,57,26.1,0.37616847826087,3.22997416020672,198,16.597254889405
47.6345450852965,0,"North Central",0.967,59.6,26.1,1.35142290748899,1.24740124740125,1125,34.1429649326836
48.3388476249677,0,"North Central",0.508,58.8,25,0.800146616541353,1.41752577319588,507,27.3623958446879
50.6914185860457,1,"North Central",0.665,58.7,30.2,0.649505847953216,2.49554367201426,360,32.7299132382652
50.0416853120375,0,"North Central",0.986,58.3,26.9,1.23086324786325,1.06382978723404,772,26.2295648119768
41.3707431246343,0,"North Central",0.425,56.6,25.1,0.372098360655738,0.992063492063492,259,16.2754128346189
44.2041771444538,0,"North Central",1.356,60.2,27.9,1.07703553299492,2.42718446601942,512,14.4079735218357
48.0469824102805,0,"North Central",0.919,61.8,27,0.876877118644068,2.86885245901639,796,13.8433702415506
42.5813931818484,0,"North Central",0.985,61.8,26.5,0.961993006993007,2.8,729,12.5899572753708
50.1636258555823,0,"North Central",0.588,59.8,27.7,0.684253676470588,1.3136288998358,411,18.7107633645319
44.3870790249574,0,"North Central",1.951,60,30.8,2.096872,2.54237288135593,1622,25.4791044840965
45.7394567913096,0,"North Central",0.365,58.6,25,0.63747609561753,0.955882352941176,387,29.4239661033333
51.0052057021108,0,"North Central",1.279,61.8,28,1.84887234042553,3.90070921985816,1724,27.6758956616239
54.8876712328767,0,"North Central",0.238,60.6,24.3,0.475620253164557,1.06257378984652,446,27.1196358262836
42.1912783328912,0,"North Central",1.61,57.5,29.5,1.19485365853659,1.57232704402516,859,30.7161770564022
48.0823194074183,0,"North Central",1.602,57.9,29.3,1.42015261044177,2.07253886010363,1669,29.6170289831638
47.7669057727029,0,"North Central",1.274,58.5,30.7,1.01609688581315,4,487,24.0215560546067
46.4283357443558,1,"North Central",1.059,59.5,26.5,1.21266507177034,1.931330472103,1067,31.8496882684416
43.5910811990539,0,"North Central",1.978,64.2,31.3,2.02120183486239,4.54545454545455,2275,21.0957280116897
45.3525139664805,0,"North Central",1.208,63.2,27.9,1.93207971014493,1.85676392572944,2408,35.8072773735768
43.7563948319894,0,"North Central",0.795,56.4,23.9,1.05584393063584,2.72822665267576,765,29.4413791920314
41.7415774871185,0,"North Central",1.667,58.9,28.2,1.43513523131673,1.24378109452736,1132,34.8523748395379
39.0020233421324,0,"North Central",1.503,59.3,29.1,0.960888888888889,1.16618075801749,757,11.8420337878212
43.0058451047248,0,"North Central",0.594,58.4,27,0.404975609756098,2.03761755485893,193,11.7251339242104
41.3289698963291,0,"North Central",1.587,59.6,26.5,1.42545864661654,2.49110320284698,1174,16.5855781287502
47.8737562338883,0,"North Central",0.757,59.1,29.7,0.640997630331754,4.61095100864553,330,24.2240928330242
53.3371388731535,0,"North Central",0.683,58.3,27.3,0.826175438596491,2.14285714285714,545,22.6375756561515
44.3489919749462,0,"North Central",0.979,60.3,29.5,0.887316326530612,1.73010380622837,567,14.9830733675871
78.0883315158124,1,"South",0.15,55.1,22,0.191592592592593,0.887311446317657,47,26.9714339911202
80.3174968806987,1,"South",0.32,58.1,25.6,0.765075,1.35593220338983,405,69.6735213059148
58.5741538461539,1,"South",0.187,58.4,24.5,0.161232558139535,2.29508196721311,96,23.8775223559155
68.6296296296296,1,"South",0.203,56.7,24.1,0.327557291666667,0.589535740604274,81,31.3516657276313
80,0,"South",0.229,57.5,23.4,0.670725490196078,1.24610591900312,280,38.1241059873306
82.9801693404635,0,"South",0.274,58,25.6,0.717,2.10526315789474,421,49.2701290719115
68.0378146871409,1,"South",0.191,58,24.7,0.469862275449102,1.69014084507042,209,62.6102227699028
76.2991676187368,1,"South",0.322,57.4,27.2,0.738107142857143,2.1978021978022,637,60.1374765664944
79.2385218190599,1,"South",0.304,56.1,23.8,0.913266666666667,1.9349164467898,463,70.1485324714032
85.1649484536083,0,"South",0.169,59.9,24.9,0.155782608695652,1.14810562571757,65,13.1108138753285
86.176902081201,1,"South",0.275,57.3,23.7,0.660033898305085,3.65217391304348,176,31.3461562812607
76.628813559322,1,"South",0.259,56,24.4,0.894509090909091,2.28509249183896,500,81.9785788418792
69.1039426523298,0,"South",0.141,58.5,25.1,0.332296296296296,2.7681660899654,121,23.900280675091
55.2348178137652,0,"South",0.184,58.6,23.3,0.212212121212121,9.80707395498392,14,15.5464824120603
64.8620689655173,0,"South",0.169,56.9,24.9,0.179214285714286,0.888450148075025,60,21.1626944092932
65.8870646766169,0,"South",0.669,58.2,24.2,1.31242592592593,6.16438356164384,878,63.6480049172771
86.1538461538462,1,"South",0.138,54.8,20.3,0.429285714285714,2.5531914893617,14,23.5004613964934
62.4509803921569,1,"South",0.178,56.1,22.7,0.0529166666666667,1.38713745271122,26,12.7786917796562
73.5906105990784,0,"South",0.228,58.4,26.2,0.548556420233463,1.26811594202899,274,67.2831937322845
70.5515515515516,0,"South",0.159,58.4,23.7,0.33043137254902,0.224047796863331,166,25.3787504179559
77.0814917127072,1,"South",0.156,56.4,24.2,0.291574712643678,1.19521912350598,116,35.9723279939076
71.2303822937626,0,"South",0.153,57.8,25.3,0.56885046728972,0.766283524904215,148,37.2739092675238
62.0708556149733,1,"South",0.147,56.2,23.9,0.115945945945946,0.527240773286468,65,15.128105705849
74.7757255936676,1,"South",0.132,55.3,23.6,0.182302325581395,0.777000777000777,32,23.3019773695154
78.8824662813102,0,"South",0.394,57.3,23.7,1.09517857142857,1.31004366812227,601,57.8264431699918
69.6389418493804,1,"South",0.482,57.7,26.7,1.0460125,2.84552845528455,184,70.3192261593261
66.0105494505495,0,"South",0.223,56.2,21.9,0.773813333333333,1.67682926829268,554,33.4481062469257
57.0423728813559,1,"South",0.15,56.5,23.1,0.237020833333333,0.73394495412844,33,27.1977163719227
65.2436102236422,0,"South",0.333,60.2,26,0.69840625,1.64383561643836,404,20.0115055884287
80.8056533848952,0,"South",0.256,58.1,26,0.759442424242424,2.87569573283859,539,52.0829940392821
81.1343054489639,1,"South",0.171,57.9,25.1,0.372962962962963,1.67714884696017,85,31.3472313423218
69.1982583454282,0,"South",0.121,58.3,24.8,0.51346875,1.43061516452074,97,37.1651943880202
45.019305019305,1,"South",0.194,56.7,22.9,0.168137931034483,0.735294117647059,61,18.2722366459016
74.7777976723366,1,"South",0.195,57.5,24.6,0.707826086956522,3.77358490566038,104,51.7863470893335
72.3664024546152,1,"South",0.295,56.6,24.9,0.614624060150376,1.59453302961276,265,65.3236408630423
72.9980563654033,0,"South",0.181,55.2,23.4,0.387578947368421,0.512163892445583,68,43.7846498504119
74.175737704918,0,"South",0.123,55,20.8,0.204536585365854,1.35379061371841,34,17.3548510033273
54.7647058823529,1,"South",0.147,56.1,23.9,0.122038961038961,0.529100529100529,56,35.8687724315229
56.4,0,"South",0.156,58.8,23,0.0975,0.606980273141123,44,6.70658915104869
72.4117647058824,0,"South",0.232,57.8,23.9,0.549162162162162,1.09289617486339,219,38.550210943994
73.4005607476636,0,"South",0.149,57.1,23.5,0.441126315789474,1.11576011157601,403,31.1144829394851
74.3360234776229,0,"South",0.133,58.4,23.7,0.271168674698795,2.11267605633803,23,28.6443135798539
68.4615384615385,0,"South",0.138,58.9,28,0.585933333333333,1.04166666666667,95,29.5183002649078
73.7089201877934,1,"South",0.153,57.4,22.6,0.159,0.470035252643948,39,15.8133337417487
72.7472387425658,0,"South",0.13,57.6,21.8,0.433855855855856,1.16279069767442,52,32.8960796515246
81.6,0,"South",0.139,57.6,25,0.442033898305085,0.74719800747198,62,41.3758545402484
75.5964628099174,1,"South",0.283,51.8,23.4,0.516085714285714,2.36087689713322,170,73.58606276756
79.9787775891341,1,"South",0.302,56.4,24.6,0.9428,1.7283950617284,187,54.5460498313853
85.8008140108535,1,"South",0.685,57.3,26.4,1.41121739130435,4.5774647887324,950,68.6173765606536
75.7236684261036,0,"South",0.149,57.7,23.2,0.652166666666667,0.968660968660969,444,41.6898679623796
86.7584097859327,1,"South",0.147,56.2,23.7,0.162949152542373,0.544464609800363,34,14.2831482387627
81.390158172232,1,"South",0.327,57.9,23,0.807103092783505,5.01002004008016,582,44.6764911591838
57.5508130081301,0,"South",0.163,58.9,23.1,0.17934375,1.30624092888244,22,15.0548177199394
48.3302063789869,0,"South",0.366,56.5,24.1,1.25840707964602,2.85714285714286,815,35.4625019504376
60,0,"South",0.206,58.9,20.3,0.798692307692308,1.15606936416185,274,13.9951134119057
39.7183794466403,0,"South",0.282,59.6,21.2,1.20072340425532,0.56657223796034,1210,25.5979120134515
53.4605263157895,0,"South",0.32,59.4,22.6,0.781552147239264,1.88205771643664,850,54.5047130938459
34.7117647058824,0,"South",0.627,60.2,23.6,1.1871679389313,3.17848410757946,961,65.3300802107774
49.2798124816877,0,"South",0.389,59.3,22.9,1.18657534246575,3.52697095435685,1036,29.5139443929367
39.9478435305918,0,"South",0.349,60.2,21.7,1.00211827956989,3.83386581469649,928,45.4333153224108
54.3506493506494,0,"South",0.314,57.9,21.3,0.638579268292683,0.996932515337423,599,29.8805461583898
64.9471299093656,1,"South",0.122,59.6,23.9,0.154833333333333,6.55172413793104,17,13.6046709370217
72.2745825602969,1,"South",0.069,59.6,22.9,0.2916,13.8461538461538,40,33.7369921860534
74.655364806867,1,"South",0.108,60.2,24.8,0.518783783783784,19.9152542372881,50,75.8115155734798
70.4309031556039,1,"South",0.09,58.7,22.6,0.473923076923077,10.7142857142857,46,40.6727099236641
70.4904904904905,1,"South",0.218,59,24.6,0.418969135802469,7.99319727891157,142,90.3304907381376
78.6742480735769,1,"South",0.125,59.1,25.3,0.383949152542373,9.36967632027257,105,56.636553161918
76.5002263467633,1,"South",0.138,57.8,23.1,0.522892857142857,6.00375234521576,113,83.8426409008985
81.7568710359408,1,"South",0.107,59.2,26.1,0.413060606060606,7.27272727272727,51,48.8774042563565
65.0895378883481,1,"South",0.356,60.1,24.4,0.583345679012346,13.2075471698113,345,64.4114219996066
68.540176401139,1,"South",0.137,58.1,23.9,0.360371428571429,7.28332119446468,126,56.147123706092
51.8552631578947,1,"South",0.128,56.4,23.8,0.212,1.41442715700141,62,25.5431233883374
81.8934971838198,1,"South",0.118,59.3,24.3,0.508025641025641,11.6242038216561,90,49.210345616846
68.3973577235772,0,"South",0.101,61.1,25.8,0.2978,18.0685358255452,60,36.3793316068566
77.8014740566038,1,"South",0.388,60.9,25.3,0.54368,10.6936416184971,408,78.0861301038269
70.0311936065997,1,"South",0.117,59.8,23.8,0.709175,13.2616487455197,103,65.657567480965
75.4966128191767,1,"South",0.094,58.7,23.2,0.363833333333333,10.0817438692098,33,38.8383383237885
75.5330601953987,1,"South",0.337,60.2,24.9,0.610261363636364,10.351966873706,337,75.7786762044405
79.153125,1,"South",0.233,58.7,23.1,0.539854545454546,9.01960784313725,294,47.9138627187079
62.7246190563613,1,"South",0.1,57.6,23.8,0.305888888888889,3.57723577235772,73,61.9063799491934
63.5804663737749,1,"South",0.295,60.7,25.1,0.695113636363636,14.1955835962145,263,78.8169447352118
75.9517312206573,1,"South",0.136,54.5,21.7,0.391259259259259,7.75370581527936,56,40.5122098483832
70.9955062911923,1,"South",0.179,59.4,24.6,0.484555555555556,7.48987854251012,217,73.6119423209386
75.587327376117,1,"South",0.269,60.5,25.6,0.721235294117647,11.1111111111111,530,51.088785658864
30,1,"Northeast",0.128,56.6,20.8,0.409647058823529,3.27102803738318,51,18.2876345395218
53.3333333333333,1,"Northeast",0.312,57.5,22.3,0.222571428571429,2.99785867237687,40,11.1634540878951
22.64,1,"Northeast",0.109,55,19.5,0.2257,2.90135396518375,14,14.6822097610161
